#chrom	chrom_start	chrom_stop	length	left_gene	left_strand	right_gene	right_strand
Chr_1	959416	959733	318	CC1G_04441.2	+1	CC1G_04442.2	+1
Chr_1	961072	961741	670	CC1G_04442.2	+1	CC1G_08618.2	-1
Chr_1	966292	966460	169	CC1G_08618.2	-1	CC1G_08619.2	+1
Chr_1	967884	968261	378	CC1G_08619.2	+1	CC1G_13607.2	-1
Chr_1	971078	971302	225	CC1G_13607.2	-1	CC1G_13608.2	-1
Chr_1	974132	974478	347	CC1G_13608.2	-1	CC1G_08621.2	+1
Chr_1	975230	976579	1350	CC1G_08621.2	+1	CC1G_08622.2	+1
Chr_1	977116	978760	1645	CC1G_08622.2	+1	CC1G_08623.2	+1
Chr_1	980834	981134	301	CC1G_08623.2	+1	CC1G_08624.2	+1
Chr_1	984001	984220	220	CC1G_08624.2	+1	CC1G_08625.2	+1
Chr_1	985432	987022	1591	CC1G_08625.2	+1	CC1G_08626.2	-1
Chr_1	987884	988864	981	CC1G_08626.2	-1	CC1G_13609.2	-1
Chr_1	989673	990866	1194	CC1G_13609.2	-1	CC1G_08627.2	+1
Chr_1	991540	992164	625	CC1G_08627.2	+1	CC1G_13610.2	-1
Chr_1	993151	993295	145	CC1G_13610.2	-1	CC1G_08628.2	-1
Chr_1	994652	995120	469	CC1G_08628.2	-1	CC1G_08629.2	-1
Chr_1	1000594	1000906	313	CC1G_08629.2	-1	CC1G_13611.2	+1
Chr_1	1002624	1002893	270	CC1G_13611.2	+1	CC1G_08632.2	+1
Chr_1	1006418	1007831	1414	CC1G_08632.2	+1	CC1G_08633.2	-1
Chr_1	1010994	1011232	239	CC1G_08633.2	-1	CC1G_08634.2	+1
Chr_1	1016384	1016905	522	CC1G_08634.2	+1	CC1G_13612.2	-1
Chr_1	1017263	1018074	812	CC1G_13612.2	-1	CC1G_08635.2	-1
Chr_1	1020036	1021190	1155	CC1G_08635.2	-1	CC1G_13613.2	-1
Chr_1	1021608	1023674	2067	CC1G_13613.2	-1	CC1G_08636.2	-1
Chr_1	1024488	1029264	4777	CC1G_08636.2	-1	CC1G_08637.2	-1
Chr_1	1033052	1035861	2810	CC1G_08637.2	-1	CC1G_08638.2	-1
Chr_1	1037302	1043073	5772	CC1G_08638.2	-1	CC1G_08640.2	-1
Chr_1	1044490	1044741	252	CC1G_08640.2	-1	CC1G_08641.2	+1
Chr_1	1045887	1049260	3374	CC1G_08641.2	+1	CC1G_08642.2	-1
Chr_1	1052931	1055284	2354	CC1G_08642.2	-1	CC1G_08643.2	+1
Chr_1	1057676	1060064	2389	CC1G_08643.2	+1	CC1G_08644.2	+1
Chr_1	1062203	1063040	838	CC1G_08644.2	+1	CC1G_08645.2	+1
Chr_1	1065683	1066974	1292	CC1G_08645.2	+1	CC1G_08646.2	+1
Chr_1	1068650	1072652	4003	CC1G_08646.2	+1	CC1G_13614.2	+1
Chr_1	1073650	1073951	302	CC1G_13614.2	+1	CC1G_08648.2	-1
Chr_1	1080249	1081741	1493	CC1G_08648.2	-1	CC1G_08649.2	-1
Chr_1	1083846	1084027	182	CC1G_08649.2	-1	CC1G_08650.2	-1
Chr_1	1086810	1089453	2644	CC1G_08650.2	-1	CC1G_08651.2	+1
Chr_1	1090028	1091051	1024	CC1G_08651.2	+1	CC1G_08652.2	-1
Chr_1	1092302	1092499	198	CC1G_08652.2	-1	CC1G_08653.2	+1
Chr_1	1094110	1094290	181	CC1G_08653.2	+1	CC1G_08654.2	-1
Chr_1	1096147	1096456	310	CC1G_08654.2	-1	CC1G_08655.2	+1
Chr_1	1097710	1097963	254	CC1G_08655.2	+1	CC1G_08656.2	-1
Chr_1	1102088	1102911	824	CC1G_08656.2	-1	CC1G_08657.2	+1
Chr_1	1111187	1111533	347	CC1G_08657.2	+1	CC1G_08658.2	+1
Chr_1	1113669	1114694	1026	CC1G_08658.2	+1	CC1G_13191.2	+1
Chr_1	1116170	1116502	333	CC1G_13191.2	+1	CC1G_13192.2	+1
Chr_1	1118428	1119042	615	CC1G_13192.2	+1	CC1G_13193.2	+1
Chr_1	1121320	1121660	341	CC1G_13193.2	+1	CC1G_13194.2	-1
Chr_1	1123623	1124490	868	CC1G_13194.2	-1	CC1G_13195.2	-1
Chr_1	1125582	1128517	2936	CC1G_13195.2	-1	CC1G_13434.2	-1
Chr_1	1129913	1131371	1459	CC1G_13434.2	-1	CC1G_13219.2	-1
Chr_1	1132537	1135712	3176	CC1G_13219.2	-1	CC1G_13220.2	-1
Chr_1	1137894	1139660	1767	CC1G_13220.2	-1	CC1G_13221.2	-1
Chr_1	1141090	1141488	399	CC1G_13221.2	-1	CC1G_12183.2	+1
Chr_1	1142316	1142479	164	CC1G_12183.2	+1	CC1G_12184.2	-1
Chr_1	1143664	1144332	669	CC1G_12184.2	-1	CC1G_12185.2	+1
Chr_1	1147781	1148014	234	CC1G_12185.2	+1	CC1G_12186.2	-1
Chr_1	1149605	1150121	517	CC1G_12186.2	-1	CC1G_12187.2	+1
Chr_1	1151312	1152138	827	CC1G_12187.2	+1	CC1G_13615.2	+1
Chr_1	1153275	1154177	903	CC1G_13615.2	+1	CC1G_12188.2	+1
Chr_1	1155479	1156903	1425	CC1G_12188.2	+1	CC1G_12189.2	+1
Chr_1	1157835	1158028	194	CC1G_12189.2	+1	CC1G_12190.2	-1
Chr_1	1161076	1161204	129	CC1G_12190.2	-1	CC1G_12191.2	+1
Chr_1	1164157	1164483	327	CC1G_12191.2	+1	CC1G_12192.2	-1
Chr_1	1165436	1165722	287	CC1G_12192.2	-1	CC1G_13616.2	+1
Chr_1	1169598	1202346	32749	CC1G_13616.2	+1	CC1G_13617.2	-1
Chr_1	1202789	1203065	277	CC1G_13617.2	-1	CC1G_11998.2	-1
Chr_1	1204088	1204503	416	CC1G_11998.2	-1	CC1G_11999.2	+1
Chr_1	1205900	1206466	567	CC1G_11999.2	+1	CC1G_12000.2	-1
Chr_1	1206983	1207128	146	CC1G_12000.2	-1	CC1G_12001.2	-1
Chr_1	1208621	1208839	219	CC1G_12001.2	-1	CC1G_12002.2	+1
Chr_1	1211810	1221346	9537	CC1G_12002.2	+1	CC1G_12007.2	+1
Chr_1	1222427	1222513	87	CC1G_12007.2	+1	CC1G_12008.2	+1
Chr_1	1223410	1224403	994	CC1G_12008.2	+1	CC1G_12009.2	-1
Chr_1	1226623	1226872	250	CC1G_12009.2	-1	CC1G_12010.2	-1
Chr_1	1231813	1238327	6515	CC1G_12010.2	-1	CC1G_11215.2	-1
Chr_1	1240233	1240569	337	CC1G_11215.2	-1	CC1G_11216.2	-1
Chr_1	1244189	1244508	320	CC1G_11216.2	-1	CC1G_11217.2	+1
Chr_1	1253000	1253591	592	CC1G_11217.2	+1	CC1G_11218.2	-1
Chr_1	1254543	1254755	213	CC1G_11218.2	-1	CC1G_13618.2	+1
Chr_1	1256789	1258285	1497	CC1G_13618.2	+1	CC1G_11221.2	-1
Chr_1	1259730	1260652	923	CC1G_11221.2	-1	CC1G_13619.2	+1
Chr_1	1261254	1261301	48	CC1G_13619.2	+1	CC1G_11222.2	-1
Chr_1	1261653	1261789	137	CC1G_11222.2	-1	CC1G_11223.2	+1
Chr_1	1262563	1266335	3773	CC1G_11223.2	+1	CC1G_11224.2	+1
Chr_1	1268916	1269689	774	CC1G_11224.2	+1	CC1G_11225.2	-1
Chr_1	1271439	1273222	1784	CC1G_11225.2	-1	CC1G_11226.2	-1
Chr_1	1274591	1275561	971	CC1G_11226.2	-1	CC1G_11227.2	-1
Chr_1	1278516	1279128	613	CC1G_11227.2	-1	CC1G_11228.2	-1
Chr_1	1281085	1283021	1937	CC1G_11228.2	-1	CC1G_11229.2	+1
Chr_1	1289483	1289880	398	CC1G_11229.2	+1	CC1G_11230.2	-1
Chr_1	1291093	1292184	1092	CC1G_11230.2	-1	CC1G_11231.2	+1
Chr_1	1294871	1296536	1666	CC1G_11231.2	+1	CC1G_13620.2	+1
Chr_1	1296840	1297268	429	CC1G_13620.2	+1	CC1G_11232.2	+1
Chr_1	1301622	1302165	544	CC1G_11232.2	+1	CC1G_13621.2	+1
Chr_1	1306475	1306742	268	CC1G_13621.2	+1	CC1G_13622.2	+1
Chr_1	1309073	1309766	694	CC1G_13622.2	+1	CC1G_13623.2	+1
Chr_1	1310327	1310451	125	CC1G_13623.2	+1	CC1G_11234.2	+1
Chr_1	1312114	1312366	253	CC1G_11234.2	+1	CC1G_11235.2	+1
Chr_1	1313471	1314350	880	CC1G_11235.2	+1	CC1G_11236.2	+1
Chr_1	1316831	1317974	1144	CC1G_11236.2	+1	CC1G_13624.2	+1
Chr_1	1321598	1322403	806	CC1G_13624.2	+1	CC1G_10258.2	-1
Chr_1	1323703	1324499	797	CC1G_10258.2	-1	CC1G_10259.2	+1
Chr_1	1325516	1326561	1046	CC1G_10259.2	+1	CC1G_10260.2	-1
Chr_1	1329586	1329961	376	CC1G_10260.2	-1	CC1G_13625.2	+1
Chr_1	1331589	1331776	188	CC1G_13625.2	+1	CC1G_13626.2	+1
Chr_1	1336592	1336810	219	CC1G_13626.2	+1	CC1G_10262.2	-1
Chr_1	1338053	1338267	215	CC1G_10262.2	-1	CC1G_10263.2	+1
Chr_1	1340953	1341504	552	CC1G_10263.2	+1	CC1G_10264.2	-1
Chr_1	1343152	1343424	273	CC1G_10264.2	-1	CC1G_10265.2	+1
Chr_1	1344796	1345474	679	CC1G_10265.2	+1	CC1G_10266.2	+1
Chr_1	1348250	1348572	323	CC1G_10266.2	+1	CC1G_10267.2	-1
Chr_1	1349518	1349766	249	CC1G_10267.2	-1	CC1G_10268.2	+1
Chr_1	1350711	1351213	503	CC1G_10268.2	+1	CC1G_10269.2	+1
Chr_1	1352243	1352626	384	CC1G_10269.2	+1	CC1G_10270.2	+1
Chr_1	1354357	1354872	516	CC1G_10270.2	+1	CC1G_10271.2	+1
Chr_1	1358204	1358524	321	CC1G_10271.2	+1	CC1G_10272.2	+1
Chr_1	1360307	1360632	326	CC1G_10272.2	+1	CC1G_10273.2	+1
Chr_1	1361643	1361994	352	CC1G_10273.2	+1	CC1G_10274.2	-1
Chr_1	1362497	1362721	225	CC1G_10274.2	-1	CC1G_10275.2	+1
Chr_1	1363240	1363944	705	CC1G_10275.2	+1	CC1G_10276.2	-1
Chr_1	1365899	1366251	353	CC1G_10276.2	-1	CC1G_13627.2	-1
Chr_1	1367315	1367465	151	CC1G_13627.2	-1	CC1G_13628.2	-1
Chr_1	1370996	1371294	299	CC1G_13628.2	-1	CC1G_10278.2	+1
Chr_1	1371928	1372379	452	CC1G_10278.2	+1	CC1G_10279.2	-1
Chr_1	1373606	1374357	752	CC1G_10279.2	-1	CC1G_13629.2	-1
Chr_1	1374538	1374582	45	CC1G_13629.2	-1	CC1G_10280.2	-1
Chr_1	1375312	1375575	264	CC1G_10280.2	-1	CC1G_10281.2	+1
Chr_1	1376666	1376975	310	CC1G_10281.2	+1	CC1G_10282.2	-1
Chr_1	1379482	1379838	357	CC1G_10282.2	-1	CC1G_10283.2	+1
Chr_1	1382029	1383074	1046	CC1G_10283.2	+1	CC1G_10284.2	-1
Chr_1	1385848	1386582	735	CC1G_10284.2	-1	CC1G_10285.2	-1
Chr_1	1387430	1387994	565	CC1G_10285.2	-1	CC1G_10286.2	-1
Chr_1	1390217	1390593	377	CC1G_10286.2	-1	CC1G_10287.2	+1
Chr_1	1392849	1393190	342	CC1G_10287.2	+1	CC1G_10288.2	-1
Chr_1	1394501	1394713	213	CC1G_10288.2	-1	CC1G_10289.2	+1
Chr_1	1396354	1396742	389	CC1G_10289.2	+1	CC1G_10290.2	-1
Chr_1	1399645	1400084	440	CC1G_10290.2	-1	CC1G_13630.2	-1
Chr_1	1401043	1402166	1124	CC1G_13630.2	-1	CC1G_10291.2	+1
Chr_1	1403729	1403974	246	CC1G_10291.2	+1	CC1G_10292.2	-1
Chr_1	1405658	1405878	221	CC1G_10292.2	-1	CC1G_13631.2	+1
Chr_1	1407554	1407882	329	CC1G_13631.2	+1	CC1G_13632.2	+1
Chr_1	1409911	1410352	442	CC1G_13632.2	+1	CC1G_10294.2	-1
Chr_1	1414354	1414749	396	CC1G_10294.2	-1	CC1G_10295.2	+1
Chr_1	1417971	1418448	478	CC1G_10295.2	+1	CC1G_10296.2	+1
Chr_1	1419895	1420105	211	CC1G_10296.2	+1	CC1G_10297.2	+1
Chr_1	1421096	1421811	716	CC1G_10297.2	+1	CC1G_10298.2	-1
Chr_1	1426899	1427654	756	CC1G_10298.2	-1	CC1G_10299.2	+1
Chr_1	1429224	1429451	228	CC1G_10299.2	+1	CC1G_13209.2	+1
Chr_1	1431485	1431839	355	CC1G_13209.2	+1	CC1G_13210.2	-1
Chr_1	1434125	1434922	798	CC1G_13210.2	-1	CC1G_13211.2	+1
Chr_1	1435982	1436284	303	CC1G_13211.2	+1	CC1G_13212.2	+1
Chr_1	1436705	1437328	624	CC1G_13212.2	+1	CC1G_13213.2	+1
Chr_1	1438860	1439126	267	CC1G_13213.2	+1	CC1G_10506.2	+1
Chr_1	1440085	1440361	277	CC1G_10506.2	+1	CC1G_10507.2	+1
Chr_1	1441188	1441353	166	CC1G_10507.2	+1	CC1G_10508.2	-1
Chr_1	1442263	1442411	149	CC1G_10508.2	-1	CC1G_10509.2	+1
Chr_1	1445013	1445297	285	CC1G_10509.2	+1	CC1G_10510.2	+1
Chr_1	1446364	1446711	348	CC1G_10510.2	+1	CC1G_10511.2	+1
Chr_1	1448434	1448689	256	CC1G_10511.2	+1	CC1G_10512.2	-1
Chr_1	1450730	1451151	422	CC1G_10512.2	-1	CC1G_10513.2	-1
Chr_1	1455799	1456189	391	CC1G_10513.2	-1	CC1G_10514.2	-1
Chr_1	1456954	1457583	630	CC1G_10514.2	-1	CC1G_13633.2	-1
Chr_1	1459486	1459714	229	CC1G_13633.2	-1	CC1G_10515.2	-1
Chr_1	1460522	1460832	311	CC1G_10515.2	-1	CC1G_10516.2	+1
Chr_1	1464050	1464439	390	CC1G_10516.2	+1	CC1G_10517.2	+1
Chr_1	1466592	1467096	505	CC1G_10517.2	+1	CC1G_10518.2	+1
Chr_1	1469943	1470782	840	CC1G_10518.2	+1	CC1G_10519.2	+1
Chr_1	1471809	1472789	981	CC1G_10519.2	+1	CC1G_10520.2	+1
Chr_1	1474382	1475491	1110	CC1G_10520.2	+1	CC1G_13634.2	+1
Chr_1	1476452	1476879	428	CC1G_13634.2	+1	CC1G_10521.2	-1
Chr_1	1479155	1479194	40	CC1G_10521.2	-1	CC1G_10522.2	+1
Chr_1	1479792	1480046	255	CC1G_10522.2	+1	CC1G_10523.2	-1
Chr_1	1485459	1485890	432	CC1G_10523.2	-1	CC1G_10524.2	+1
Chr_1	1488681	1488984	304	CC1G_10524.2	+1	CC1G_10525.2	-1
Chr_1	1491065	1491493	429	CC1G_10525.2	-1	CC1G_10526.2	-1
Chr_1	1492337	1492540	204	CC1G_10526.2	-1	CC1G_10527.2	+1
Chr_1	1495280	1495404	125	CC1G_10527.2	+1	CC1G_10528.2	-1
Chr_1	1495843	1496219	377	CC1G_10528.2	-1	CC1G_10529.2	+1
Chr_1	1497169	1497570	402	CC1G_10529.2	+1	CC1G_10530.2	-1
Chr_1	1499304	1499964	661	CC1G_10530.2	-1	CC1G_10531.2	-1
Chr_1	1501706	1502881	1176	CC1G_10531.2	-1	CC1G_10532.2	-1
Chr_1	1504790	1506330	1541	CC1G_10532.2	-1	CC1G_10533.2	+1
Chr_1	1507113	1507440	328	CC1G_10533.2	+1	CC1G_10534.2	-1
Chr_1	1509262	1509483	222	CC1G_10534.2	-1	CC1G_10535.2	+1
Chr_1	1510779	1511289	511	CC1G_10535.2	+1	CC1G_10536.2	-1
Chr_1	1513015	1513202	188	CC1G_10536.2	-1	CC1G_10537.2	+1
Chr_1	1514635	1514859	225	CC1G_10537.2	+1	CC1G_10538.2	-1
Chr_1	1516157	1517876	1720	CC1G_10538.2	-1	CC1G_10539.2	-1
Chr_1	1518874	1519215	342	CC1G_10539.2	-1	CC1G_10540.2	+1
Chr_1	1519756	1520100	345	CC1G_10540.2	+1	CC1G_10541.2	+1
Chr_1	1522563	1522848	286	CC1G_10541.2	+1	CC1G_10542.2	-1
Chr_1	1523446	1523864	419	CC1G_10542.2	-1	CC1G_10543.2	+1
Chr_1	1525497	1525787	291	CC1G_10543.2	+1	CC1G_10544.2	-1
Chr_1	1526974	1527676	703	CC1G_10544.2	-1	CC1G_10545.2	-1
Chr_1	1528521	1528892	372	CC1G_10545.2	-1	CC1G_10546.2	+1
Chr_1	1531217	1531284	68	CC1G_10546.2	+1	CC1G_10547.2	-1
Chr_1	1532190	1532380	191	CC1G_10547.2	-1	CC1G_10548.2	+1
Chr_1	1534917	1535486	570	CC1G_10548.2	+1	CC1G_10549.2	+1
Chr_1	1536755	1537025	271	CC1G_10549.2	+1	CC1G_10550.2	+1
Chr_1	1539370	1539548	179	CC1G_10550.2	+1	CC1G_13635.2	-1
Chr_1	1542546	1542674	129	CC1G_13635.2	-1	CC1G_13486.2	+1
Chr_1	1543350	1543448	99	CC1G_13486.2	+1	CC1G_12657.2	-1
Chr_1	1544579	1545129	551	CC1G_12657.2	-1	CC1G_13636.2	-1
Chr_1	1546792	1547129	338	CC1G_13636.2	-1	CC1G_13637.2	-1
Chr_1	1549059	1549202	144	CC1G_13637.2	-1	CC1G_12659.2	+1
Chr_1	1550234	1550661	428	CC1G_12659.2	+1	CC1G_12660.2	+1
Chr_1	1551621	1553057	1437	CC1G_12660.2	+1	CC1G_12661.2	+1
Chr_1	1555584	1555783	200	CC1G_12661.2	+1	CC1G_12662.2	-1
Chr_1	1558210	1559981	1772	CC1G_12662.2	-1	CC1G_13638.2	-1
Chr_1	1562549	1562739	191	CC1G_13638.2	-1	CC1G_12665.2	+1
Chr_1	1564222	1564871	650	CC1G_12665.2	+1	CC1G_12666.2	+1
Chr_1	1565924	1566204	281	CC1G_12666.2	+1	CC1G_12667.2	-1
Chr_1	1568375	1568873	499	CC1G_12667.2	-1	CC1G_12668.2	-1
Chr_1	1570223	1570678	456	CC1G_12668.2	-1	CC1G_12669.2	+1
Chr_1	1571456	1571609	154	CC1G_12669.2	+1	CC1G_12670.2	+1
Chr_1	1572295	1572949	655	CC1G_12670.2	+1	CC1G_13440.2	+1
Chr_1	1574369	1575091	723	CC1G_13440.2	+1	CC1G_13441.2	-1
Chr_1	1576729	1577148	420	CC1G_13441.2	-1	CC1G_11288.2	-1
Chr_1	1577903	1578415	513	CC1G_11288.2	-1	CC1G_11289.2	+1
Chr_1	1581702	1581806	105	CC1G_11289.2	+1	CC1G_11290.2	-1
Chr_1	1582429	1582766	338	CC1G_11290.2	-1	CC1G_11291.2	+1
Chr_1	1584234	1584412	179	CC1G_11291.2	+1	CC1G_11292.2	-1
Chr_1	1585333	1585723	391	CC1G_11292.2	-1	CC1G_11293.2	-1
Chr_1	1588937	1589160	224	CC1G_11293.2	-1	CC1G_11294.2	-1
Chr_1	1591259	1591518	260	CC1G_11294.2	-1	CC1G_11295.2	+1
Chr_1	1595337	1595651	315	CC1G_11295.2	+1	CC1G_11296.2	+1
Chr_1	1598719	1599535	817	CC1G_11296.2	+1	CC1G_11297.2	+1
Chr_1	1600863	1601168	306	CC1G_11297.2	+1	CC1G_11298.2	+1
Chr_1	1604257	1605069	813	CC1G_11298.2	+1	CC1G_11299.2	-1
Chr_1	1605955	1606255	301	CC1G_11299.2	-1	CC1G_11300.2	-1
Chr_1	1609389	1610171	783	CC1G_11300.2	-1	CC1G_11301.2	+1
Chr_1	1611239	1611474	236	CC1G_11301.2	+1	CC1G_11302.2	-1
Chr_1	1612675	1613151	477	CC1G_11302.2	-1	CC1G_11303.2	+1
Chr_1	1615735	1616992	1258	CC1G_11303.2	+1	CC1G_11304.2	+1
Chr_1	1621118	1621283	166	CC1G_11304.2	+1	CC1G_11305.2	-1
Chr_1	1632849	1633935	1087	CC1G_11305.2	-1	CC1G_13639.2	+1
Chr_1	1634714	1635024	311	CC1G_13639.2	+1	CC1G_11306.2	+1
Chr_1	1636276	1636826	551	CC1G_11306.2	+1	CC1G_11307.2	+1
Chr_1	1639966	1640032	67	CC1G_11307.2	+1	CC1G_11308.2	-1
Chr_1	1643364	1643811	448	CC1G_11308.2	-1	CC1G_11309.2	-1
Chr_1	1644682	1645320	639	CC1G_11309.2	-1	CC1G_11310.2	-1
Chr_1	1646292	1647084	793	CC1G_11310.2	-1	CC1G_11311.2	-1
Chr_1	1649223	1649485	263	CC1G_11311.2	-1	CC1G_11312.2	+1
Chr_1	1650528	1650683	156	CC1G_11312.2	+1	CC1G_13640.2	+1
Chr_1	1656436	1656469	34	CC1G_13640.2	+1	CC1G_06711.2	-1
Chr_1	1657214	1657373	160	CC1G_06711.2	-1	CC1G_13641.2	+1
Chr_1	1658689	1658778	90	CC1G_13641.2	+1	CC1G_06714.2	-1
Chr_1	1660730	1661190	461	CC1G_06714.2	-1	CC1G_06715.2	-1
Chr_1	1662622	1662777	156	CC1G_06715.2	-1	CC1G_06716.2	+1
Chr_1	1663578	1663897	320	CC1G_06716.2	+1	CC1G_06717.2	+1
Chr_1	1669026	1669391	366	CC1G_06717.2	+1	CC1G_06718.2	-1
Chr_1	1670960	1671005	46	CC1G_06718.2	-1	CC1G_06719.2	+1
Chr_1	1671871	1672084	214	CC1G_06719.2	+1	CC1G_06720.2	+1
Chr_1	1672568	1674089	1522	CC1G_06720.2	+1	CC1G_13642.2	-1
Chr_1	1675609	1676036	428	CC1G_13642.2	-1	CC1G_13643.2	-1
Chr_1	1679155	1679301	147	CC1G_13643.2	-1	CC1G_06722.2	+1
Chr_1	1681950	1682236	287	CC1G_06722.2	+1	CC1G_06723.2	-1
Chr_1	1685975	1686132	158	CC1G_06723.2	-1	CC1G_06724.2	+1
Chr_1	1687506	1687712	207	CC1G_06724.2	+1	CC1G_06725.2	-1
Chr_1	1688683	1689992	1310	CC1G_06725.2	-1	CC1G_06726.2	-1
Chr_1	1691096	1691634	539	CC1G_06726.2	-1	CC1G_06727.2	-1
Chr_1	1692069	1692792	724	CC1G_06727.2	-1	CC1G_13644.2	-1
Chr_1	1694203	1694455	253	CC1G_13644.2	-1	CC1G_13645.2	-1
Chr_1	1694991	1695049	59	CC1G_13645.2	-1	CC1G_06729.2	+1
Chr_1	1696193	1697322	1130	CC1G_06729.2	+1	CC1G_06730.2	-1
Chr_1	1698852	1699172	321	CC1G_06730.2	-1	CC1G_06731.2	-1
Chr_1	1700333	1700498	166	CC1G_06731.2	-1	CC1G_06732.2	-1
Chr_1	1702805	1703263	459	CC1G_06732.2	-1	CC1G_06733.2	+1
Chr_1	1704188	1705088	901	CC1G_06733.2	+1	CC1G_06734.2	+1
Chr_1	1707822	1707900	79	CC1G_06734.2	+1	CC1G_13646.2	-1
Chr_1	1708828	1709318	491	CC1G_13646.2	-1	CC1G_13647.2	-1
Chr_1	1710995	1711350	356	CC1G_13647.2	-1	CC1G_06736.2	-1
Chr_1	1711755	1711911	157	CC1G_06736.2	-1	CC1G_06737.2	+1
Chr_1	1712363	1713340	978	CC1G_06737.2	+1	CC1G_06738.2	+1
Chr_1	1713793	1714051	259	CC1G_06738.2	+1	CC1G_06739.2	-1
Chr_1	1718972	1719627	656	CC1G_06739.2	-1	CC1G_06740.2	+1
Chr_1	1720796	1721167	372	CC1G_06740.2	+1	CC1G_06741.2	+1
Chr_1	1722343	1722424	82	CC1G_06741.2	+1	CC1G_13648.2	-1
Chr_1	1723749	1723987	239	CC1G_13648.2	-1	CC1G_13649.2	-1
Chr_1	1724587	1725442	856	CC1G_13649.2	-1	CC1G_06743.2	+1
Chr_1	1727355	1728053	699	CC1G_06743.2	+1	CC1G_06744.2	+1
Chr_1	1729816	1730166	351	CC1G_06744.2	+1	CC1G_06745.2	-1
Chr_1	1731586	1731786	201	CC1G_06745.2	-1	CC1G_06746.2	+1
Chr_1	1733078	1733193	116	CC1G_06746.2	+1	CC1G_06747.2	-1
Chr_1	1734639	1735307	669	CC1G_06747.2	-1	CC1G_06748.2	-1
Chr_1	1736863	1737229	367	CC1G_06748.2	-1	CC1G_06749.2	+1
Chr_1	1739228	1739663	436	CC1G_06749.2	+1	CC1G_06750.2	+1
Chr_1	1740210	1740509	300	CC1G_06750.2	+1	CC1G_06751.2	-1
Chr_1	1742359	1742560	202	CC1G_06751.2	-1	CC1G_06752.2	+1
Chr_1	1743948	1744293	346	CC1G_06752.2	+1	CC1G_13650.2	-1
Chr_1	1745753	1746031	279	CC1G_13650.2	-1	CC1G_06754.2	+1
Chr_1	1747118	1747268	151	CC1G_06754.2	+1	CC1G_06755.2	-1
Chr_1	1748427	1748770	344	CC1G_06755.2	-1	CC1G_06756.2	+1
Chr_1	1749924	1750045	122	CC1G_06756.2	+1	CC1G_06757.2	+1
Chr_1	1751750	1752187	438	CC1G_06757.2	+1	CC1G_13651.2	-1
Chr_1	1752970	1753084	115	CC1G_13651.2	-1	CC1G_13652.2	-1
Chr_1	1754921	1755405	485	CC1G_13652.2	-1	CC1G_06759.2	+1
Chr_1	1755993	1756679	687	CC1G_06759.2	+1	CC1G_06760.2	+1
Chr_1	1757140	1757301	162	CC1G_06760.2	+1	CC1G_06761.2	-1
Chr_1	1757997	1758298	302	CC1G_06761.2	-1	CC1G_06762.2	-1
Chr_1	1760052	1760207	156	CC1G_06762.2	-1	CC1G_13653.2	+1
Chr_1	1764713	1764925	213	CC1G_13653.2	+1	CC1G_06765.2	-1
Chr_1	1765697	1766429	733	CC1G_06765.2	-1	CC1G_06766.2	+1
Chr_1	1767739	1768207	469	CC1G_06766.2	+1	CC1G_06767.2	+1
Chr_1	1770626	1771094	469	CC1G_06767.2	+1	CC1G_13654.2	+1
Chr_1	1771770	1771981	212	CC1G_13654.2	+1	CC1G_06768.2	-1
Chr_1	1774023	1774124	102	CC1G_06768.2	-1	CC1G_13655.2	+1
Chr_1	1775477	1775691	215	CC1G_13655.2	+1	CC1G_13656.2	+1
Chr_1	1776613	1776959	347	CC1G_13656.2	+1	CC1G_06770.2	-1
Chr_1	1780180	1780447	268	CC1G_06770.2	-1	CC1G_06771.2	+1
Chr_1	1782739	1782884	146	CC1G_06771.2	+1	CC1G_06772.2	-1
Chr_1	1783411	1783899	489	CC1G_06772.2	-1	CC1G_06773.2	-1
Chr_1	1784665	1784855	191	CC1G_06773.2	-1	CC1G_06774.2	+1
Chr_1	1786034	1786824	791	CC1G_06774.2	+1	CC1G_06775.2	+1
Chr_1	1787035	1787869	835	CC1G_06775.2	+1	CC1G_06776.2	-1
Chr_1	1788873	1789042	170	CC1G_06776.2	-1	CC1G_13657.2	-1
Chr_1	1790337	1790707	371	CC1G_13657.2	-1	CC1G_06777.2	-1
Chr_1	1791297	1791883	587	CC1G_06777.2	-1	CC1G_06778.2	+1
Chr_1	1792650	1792940	291	CC1G_06778.2	+1	CC1G_06779.2	+1
Chr_1	1794097	1794388	292	CC1G_06779.2	+1	CC1G_06780.2	+1
Chr_1	1795635	1795720	86	CC1G_06780.2	+1	CC1G_06781.2	-1
Chr_1	1799933	1800299	367	CC1G_06781.2	-1	CC1G_06782.2	+1
Chr_1	1802035	1802496	462	CC1G_06782.2	+1	CC1G_06783.2	-1
Chr_1	1805554	1805694	141	CC1G_06783.2	-1	CC1G_06784.2	+1
Chr_1	1806522	1807149	628	CC1G_06784.2	+1	CC1G_06785.2	-1
Chr_1	1808830	1810076	1247	CC1G_06785.2	-1	CC1G_06786.2	-1
Chr_1	1810995	1812262	1268	CC1G_06786.2	-1	CC1G_13658.2	-1
Chr_1	1813328	1813571	244	CC1G_13658.2	-1	CC1G_06787.2	+1
Chr_1	1815774	1816294	521	CC1G_06787.2	+1	CC1G_13659.2	-1
