#gene	chrom	chrom_start	chrom_stop
CC1G_12918	Chr_11	615774	615983
CC1G_12927	Chr_7	1882521	1883083
CC1G_12928	Chr_7	1884832	1887495
CC1G_12941	Chr_2	3208828	3209403
CC1G_12952	Chr_6	891268	891982
CC1G_12959	Chr_3	3483449	3483916
CC1G_12963	Chr_2	1774299	1775637
CC1G_12982	Chr_6	328844	329152
CC1G_12984	Chr_6	336431	337980
CC1G_12995	Chr_5	3248008	3249528
CC1G_13000	Chr_5	3257413	3257728
CC1G_13001	Chr_5	3257956	3259082
CC1G_13005	Chr_2	2130155	2130322
CC1G_13022	Chr_1	3903649	3904876
CC1G_13027	Chr_5	661962	662444
CC1G_13028	Chr_5	659102	661012
CC1G_13040	Chr_3	2180380	2181060
CC1G_13047	Chr_4	64376	65351
CC1G_13048	Chr_4	66622	68237
CC1G_13050	Chr_4	70362	71991
CC1G_13052	Chr_4	75076	75356
CC1G_13054	Chr_4	75934	77376
CC1G_13057	Chr_2	3363872	3364631
CC1G_13060	Chr_2	3367219	3368239
CC1G_13068	Chr_6	1788205	1789018
CC1G_13069	Chr_6	1785665	1786041
CC1G_13077	Chr_8	535252	536816
CC1G_13078	Chr_12	858651	859565
CC1G_13080	Chr_12	862090	863526
CC1G_13083	Chr_12	869220	869758
CC1G_13122	Chr_11	256332	257915
CC1G_13124	Chr_11	263110	264908
CC1G_13143	Chr_8	2502972	2503268
CC1G_13181	Chr_12	5007	5303
CC1G_13220	Chr_1	1135713	1137893
CC1G_13224	Chr_3	3444023	3444420
CC1G_13241	U358	5034	5903
CC1G_13246	U359	7480	8409
CC1G_13247	U360	3269	3481
CC1G_13248	U360	4073	4899
CC1G_13249	U360	5168	8782
CC1G_13253	U361	6403	7499
CC1G_13259	U363	1417	2352
CC1G_13263	U364	1953	2671
CC1G_13265	U364	6966	8930
CC1G_13270	U366	373	2157
CC1G_13272	U366	6577	7103
CC1G_13273	U366	8129	8431
CC1G_13274	U367	2333	3574
CC1G_13275	U367	6050	7836
CC1G_13278	Chr_5	2742818	2743838
CC1G_13301	Chr_6	1320906	1322917
CC1G_13307	U377	762	1229
CC1G_13342	U381	2072	2994
CC1G_13344	U382	630	1079
CC1G_13348	U383	1682	2621
CC1G_13372	U391	285	1614
CC1G_13374	U391	5556	6098
CC1G_13378	Chr_5	2739150	2740225
CC1G_13379	Chr_5	2740527	2741113
CC1G_13396	U372	710	2656
CC1G_13397	U372	3116	3742
CC1G_13400	Chr_12	736459	737729
CC1G_13422	Chr_8	16966	17809
CC1G_13456	U410	2918	3979
CC1G_13457	U411	2323	2709
CC1G_13460	Chr_4	1513773	1514750
CC1G_13461	Chr_4	1515167	1516344
CC1G_13465	Chr_13	886244	886905
CC1G_13492	U419	17	1028
CC1G_13502	U423	57	915
CC1G_13503	U423	1087	1998
CC1G_13504	U423	2037	3294
CC1G_13508	U424	352	1746
CC1G_13509	U424	2240	2933
CC1G_13510	U425	564	1246
CC1G_13519	U429	18	3088
CC1G_13526	U431	1033	1527
CC1G_13534	Chr_4	1501298	1502409
CC1G_13538	Chr_9	377181	377737
CC1G_13549	Chr_1	38525	39135
CC1G_13551	Chr_1	62924	63646
CC1G_13555	Chr_1	90120	90383
CC1G_13556	Chr_1	105228	105458
CC1G_13568	Chr_1	302882	303706
CC1G_13571	Chr_1	321972	322609
CC1G_13572	Chr_1	374792	375150
CC1G_13575	Chr_1	453617	454033
CC1G_13576	Chr_1	522508	523526
CC1G_13579	Chr_1	614274	614753
CC1G_13580	Chr_1	616747	617007
CC1G_13581	Chr_1	636733	638064
CC1G_13582	Chr_1	654753	655437
CC1G_13583	Chr_1	666858	668114
CC1G_13584	Chr_1	668768	669766
CC1G_13590	Chr_1	724833	726725
CC1G_13592	Chr_1	768285	768880
CC1G_13596	Chr_1	778591	779807
CC1G_13598	Chr_1	796768	797290
CC1G_13599	Chr_1	813682	814201
CC1G_13600	Chr_1	820445	821445
CC1G_13603	Chr_1	890304	898802
CC1G_13605	Chr_1	933064	933550
CC1G_13606	Chr_1	946180	947308
CC1G_13612	Chr_1	1016906	1017262
CC1G_13613	Chr_1	1021191	1021607
CC1G_13614	Chr_1	1072653	1073649
CC1G_13617	Chr_1	1202347	1202788
CC1G_13618	Chr_1	1254756	1256788
CC1G_13620	Chr_1	1296537	1296839
CC1G_13623	Chr_1	1309767	1310326
CC1G_13624	Chr_1	1317975	1321597
CC1G_13627	Chr_1	1366252	1367314
CC1G_13629	Chr_1	1374358	1374537
CC1G_13630	Chr_1	1400085	1401042
CC1G_13632	Chr_1	1407883	1409910
CC1G_13639	Chr_1	1633936	1634713
CC1G_13640	Chr_1	1650684	1656435
CC1G_13642	Chr_1	1674090	1675608
CC1G_13645	Chr_1	1694456	1694990
CC1G_13648	Chr_1	1722425	1723748
CC1G_13654	Chr_1	1771095	1771769
CC1G_13666	Chr_1	1880190	1881010
CC1G_13667	Chr_1	1919904	1920756
CC1G_13668	Chr_1	1921104	1923969
CC1G_13669	Chr_1	1988315	1989229
CC1G_13670	Chr_1	2061378	2064693
CC1G_13674	Chr_1	2098996	2099859
CC1G_13679	Chr_1	2234840	2235720
CC1G_13689	Chr_1	2347331	2348012
CC1G_13692	Chr_1	2407465	2412358
CC1G_13693	Chr_1	2412534	2413304
CC1G_13694	Chr_1	2458233	2459710
CC1G_13696	Chr_1	2473885	2477290
CC1G_13699	Chr_1	2535477	2538184
CC1G_13701	Chr_1	2568876	2572690
CC1G_13705	Chr_1	2686971	2688467
CC1G_13709	Chr_1	2763544	2765312
CC1G_13711	Chr_1	2780404	2780987
CC1G_13723	Chr_1	2921007	2922525
CC1G_13724	Chr_1	2970211	2970904
CC1G_13725	Chr_1	2971359	2972105
CC1G_13728	Chr_1	3010730	3011222
CC1G_13733	Chr_1	3064504	3065402
CC1G_13734	Chr_1	3084272	3088992
CC1G_13735	Chr_1	3092653	3092853
CC1G_13739	Chr_1	3208522	3209064
CC1G_13746	Chr_1	3294523	3295906
CC1G_13747	Chr_1	3323149	3323589
CC1G_13749	Chr_1	3329641	3330492
CC1G_13750	Chr_1	3367754	3368158
CC1G_13751	Chr_1	3371269	3372149
CC1G_13752	Chr_1	3418940	3419420
CC1G_13753	Chr_1	3435714	3436498
CC1G_13758	Chr_1	3472287	3473372
CC1G_13760	Chr_1	3484581	3485005
CC1G_13762	Chr_1	3549299	3549880
CC1G_13763	Chr_1	3578083	3581626
CC1G_13764	Chr_1	3581795	3583692
CC1G_13766	Chr_1	3610896	3611427
CC1G_13767	Chr_1	3612315	3615067
CC1G_13768	Chr_1	3656031	3659519
CC1G_13772	Chr_1	3710173	3711096
CC1G_13773	Chr_1	3714926	3716695
CC1G_13774	Chr_1	3731514	3731937
CC1G_13775	Chr_1	3732264	3733822
CC1G_13776	Chr_1	3737157	3738566
CC1G_13777	Chr_1	3742937	3743809
CC1G_13778	Chr_1	3744163	3745322
CC1G_13781	Chr_1	3752855	3753211
CC1G_13782	Chr_1	3778893	3779924
CC1G_13784	Chr_1	3798392	3800434
CC1G_13785	Chr_1	3832920	3833271
CC1G_13786	Chr_1	3848852	3849080
CC1G_13788	Chr_1	3854600	3855642
CC1G_13789	Chr_1	3887090	3887423
CC1G_13791	Chr_1	3909774	3910096
CC1G_13792	Chr_1	3915430	3915903
CC1G_13793	Chr_1	3924168	3926295
CC1G_13794	Chr_1	3933432	3933719
CC1G_13795	Chr_1	3968619	3969750
CC1G_13798	Chr_1	3979644	3982064
CC1G_13800	Chr_1	4007179	4007442
CC1G_13803	Chr_1	4047300	4047794
CC1G_13804	Chr_1	4062226	4062669
CC1G_13805	Chr_1	4074403	4074978
CC1G_13807	Chr_1	4080849	4081213
CC1G_13809	Chr_1	4119961	4121495
CC1G_13814	Chr_2	20514	20990
CC1G_13816	Chr_2	66561	68487
CC1G_13818	Chr_2	114327	117628
CC1G_13825	Chr_2	249817	250023
CC1G_13826	Chr_2	250548	251885
CC1G_13833	Chr_2	439199	439902
CC1G_13834	Chr_2	441425	442293
CC1G_13835	Chr_2	444328	444414
CC1G_13836	Chr_2	445471	445689
CC1G_13837	Chr_2	447459	448259
CC1G_13838	Chr_2	493228	493679
CC1G_13839	Chr_2	517363	518632
CC1G_13840	Chr_2	533958	536299
CC1G_13841	Chr_2	542807	543946
CC1G_13842	Chr_2	550778	551701
CC1G_13843	Chr_2	552030	553504
CC1G_13845	Chr_2	572131	572620
CC1G_13847	Chr_2	619090	620459
CC1G_13850	Chr_2	657910	659102
CC1G_13851	Chr_2	716088	717079
CC1G_13855	Chr_2	800672	801839
CC1G_13856	Chr_2	807256	808022
CC1G_13858	Chr_2	820366	821704
CC1G_13862	Chr_2	876132	876581
CC1G_13864	Chr_2	922875	924024
CC1G_13866	Chr_2	996560	998973
CC1G_13870	Chr_2	1049526	1052451
CC1G_13872	Chr_2	1082812	1082967
CC1G_13876	Chr_2	1117931	1120265
CC1G_13877	Chr_2	1127263	1127466
CC1G_13878	Chr_2	1129568	1131167
CC1G_13881	Chr_2	1145629	1146134
CC1G_13884	Chr_2	1197807	1197986
CC1G_13888	Chr_2	1201370	1201943
CC1G_13890	Chr_2	1219788	1220584
CC1G_13893	Chr_2	1265696	1267477
CC1G_13905	Chr_2	1452652	1454191
CC1G_13906	Chr_2	1468375	1471751
CC1G_13907	Chr_2	1480361	1481035
CC1G_13909	Chr_2	1495459	1495815
CC1G_13919	Chr_2	1732944	1733228
CC1G_13922	Chr_2	1744236	1744793
CC1G_13928	Chr_2	1802443	1802649
CC1G_13931	Chr_2	1834195	1834368
CC1G_13932	Chr_2	1851185	1851901
CC1G_13938	Chr_2	1884892	1885519
CC1G_13939	Chr_2	1888402	1889186
CC1G_13940	Chr_2	1893486	1894363
CC1G_13942	Chr_2	1899639	1900372
CC1G_13943	Chr_2	1900513	1903285
CC1G_13944	Chr_2	1908301	1908892
CC1G_13947	Chr_2	1957627	1958048
CC1G_13949	Chr_2	1961819	1962892
CC1G_13951	Chr_2	1977520	1977753
CC1G_13953	Chr_2	2017009	2017895
CC1G_13954	Chr_2	2064479	2064835
CC1G_13956	Chr_2	2094737	2096184
CC1G_13958	Chr_2	2103781	2106198
CC1G_13959	Chr_2	2267004	2267464
CC1G_13962	Chr_2	2289726	2292839
CC1G_13967	Chr_2	2390401	2390920
CC1G_13968	Chr_2	2403386	2403823
CC1G_13970	Chr_2	2461346	2461513
CC1G_13971	Chr_2	2517934	2518227
CC1G_13976	Chr_2	2586247	2588019
CC1G_13977	Chr_2	2606683	2607555
CC1G_13979	Chr_2	2616503	2616809
CC1G_13980	Chr_2	2632175	2632514
CC1G_13981	Chr_2	2662558	2663119
CC1G_13983	Chr_2	2711683	2712662
CC1G_13985	Chr_2	2731280	2731441
CC1G_13986	Chr_2	2733758	2734804
CC1G_13988	Chr_2	2741769	2746497
CC1G_13989	Chr_2	2772925	2773723
CC1G_13992	Chr_2	2816487	2819204
CC1G_13997	Chr_2	2886556	2886903
CC1G_13999	Chr_2	2915009	2915824
CC1G_14002	Chr_2	2948241	2949396
CC1G_14003	Chr_2	2949761	2950240
CC1G_14006	Chr_2	3052916	3053359
CC1G_14009	Chr_2	3089849	3090641
CC1G_14012	Chr_2	3105269	3107145
CC1G_14017	Chr_2	3234495	3235179
CC1G_14019	Chr_2	3287850	3288496
CC1G_14020	Chr_2	3304321	3304653
CC1G_14030	Chr_2	3369983	3370370
CC1G_14032	Chr_2	3409543	3410427
CC1G_14034	Chr_2	3416849	3418541
CC1G_14036	Chr_2	3452072	3456762
CC1G_14037	Chr_2	3464833	3468097
CC1G_14038	Chr_2	3533449	3533613
CC1G_14039	Chr_2	3612459	3613295
CC1G_14040	Chr_2	3613918	3614453
CC1G_14041	Chr_2	3636499	3636705
CC1G_14042	Chr_2	3648780	3649168
CC1G_14046	Chr_2	3671423	3671575
CC1G_14050	Chr_2	3697565	3698313
CC1G_14051	Chr_2	3701716	3702329
CC1G_14052	Chr_2	3721617	3722172
CC1G_14053	Chr_2	3722535	3723122
CC1G_14054	Chr_2	3733550	3734084
CC1G_14057	Chr_3	73085	74543
CC1G_14058	Chr_3	91722	92366
CC1G_14059	Chr_3	97914	100457
CC1G_14062	Chr_3	106774	107330
CC1G_14065	Chr_3	146844	148069
CC1G_14066	Chr_3	149910	151306
CC1G_14068	Chr_3	194224	194605
CC1G_14070	Chr_3	202958	203180
CC1G_14071	Chr_3	203486	203988
CC1G_14073	Chr_3	222142	223116
CC1G_14076	Chr_3	243843	244506
CC1G_14078	Chr_3	277678	278096
CC1G_14079	Chr_3	298616	299304
CC1G_14081	Chr_3	356980	357749
CC1G_14082	Chr_3	366379	366765
CC1G_14083	Chr_3	372275	372541
CC1G_14084	Chr_3	373734	373989
CC1G_14086	Chr_3	402634	403587
CC1G_14089	Chr_3	452693	455005
CC1G_14091	Chr_3	457035	457514
CC1G_14094	Chr_3	525021	525824
CC1G_14096	Chr_3	547732	549323
CC1G_14097	Chr_3	560859	561506
CC1G_14104	Chr_3	600718	600956
CC1G_14105	Chr_3	611118	611768
CC1G_14106	Chr_3	626369	627170
CC1G_14107	Chr_3	628357	629181
CC1G_14113	Chr_3	680141	681242
CC1G_14114	Chr_3	681309	681905
CC1G_14124	Chr_3	885262	885831
CC1G_14125	Chr_3	911900	913422
CC1G_14127	Chr_3	945022	945391
CC1G_14128	Chr_3	968099	968480
CC1G_14130	Chr_3	996346	996726
CC1G_14131	Chr_3	997134	997316
CC1G_14142	Chr_3	1198011	1199077
CC1G_14144	Chr_3	1220115	1221324
CC1G_14148	Chr_3	1256653	1257468
CC1G_14149	Chr_3	1262724	1264981
CC1G_14152	Chr_3	1297708	1297935
CC1G_14153	Chr_3	1329100	1329543
CC1G_14154	Chr_3	1331365	1332859
CC1G_14157	Chr_3	1352642	1353510
CC1G_14160	Chr_3	1393331	1394055
CC1G_14168	Chr_3	1420293	1421394
CC1G_14171	Chr_3	1449237	1450812
CC1G_14176	Chr_3	1536533	1537009
CC1G_14177	Chr_3	1590410	1590754
CC1G_14179	Chr_3	1606614	1607070
CC1G_14186	Chr_3	1689551	1690568
CC1G_14190	Chr_3	1827604	1828705
CC1G_14195	Chr_3	1844312	1844751
CC1G_14198	Chr_3	1873037	1875188
CC1G_14201	Chr_3	1907381	1907833
CC1G_14202	Chr_3	1908348	1909646
CC1G_14204	Chr_3	1937485	1938756
CC1G_14206	Chr_3	1955287	1955798
CC1G_14208	Chr_3	1977964	1978423
CC1G_14210	Chr_3	1995589	1995978
CC1G_14212	Chr_3	2009713	2012408
CC1G_14214	Chr_3	2018762	2021322
CC1G_14218	Chr_3	2063227	2063595
CC1G_14223	Chr_3	2139008	2139346
CC1G_14225	Chr_3	2220070	2220972
CC1G_14226	Chr_3	2221066	2224776
CC1G_14229	Chr_3	2247556	2247708
CC1G_14233	Chr_3	2382168	2384304
CC1G_14234	Chr_3	2384758	2385153
CC1G_14235	Chr_3	2405057	2405317
CC1G_14236	Chr_3	2471762	2472872
CC1G_14241	Chr_3	2509181	2511021
CC1G_14244	Chr_3	2518776	2518982
CC1G_14246	Chr_3	2558212	2561185
CC1G_14247	Chr_3	2568935	2569987
CC1G_14249	Chr_3	2576820	2577104
CC1G_14250	Chr_3	2577295	2578175
CC1G_14251	Chr_3	2625896	2626680
CC1G_14253	Chr_3	2685880	2686834
CC1G_14254	Chr_3	2750308	2751464
CC1G_14257	Chr_3	2789216	2790084
CC1G_14258	Chr_3	2805172	2805369
CC1G_14260	Chr_3	2827923	2829504
CC1G_14264	Chr_3	2894460	2894708
CC1G_14265	Chr_3	2909656	2910152
CC1G_14266	Chr_3	2911952	2912699
CC1G_14267	Chr_3	2915911	2916164
CC1G_14268	Chr_3	2916641	2917249
CC1G_14269	Chr_3	2933522	2934783
CC1G_14270	Chr_3	2957846	2957995
CC1G_14273	Chr_3	2993775	2996501
CC1G_14276	Chr_3	3098239	3099797
CC1G_14277	Chr_3	3113324	3113892
CC1G_14278	Chr_3	3172015	3172236
CC1G_14280	Chr_3	3195128	3195694
CC1G_14282	Chr_3	3217887	3218342
CC1G_14283	Chr_3	3236144	3236563
CC1G_14284	Chr_3	3243240	3243458
CC1G_14285	Chr_3	3249636	3252102
CC1G_14286	Chr_3	3265383	3266884
CC1G_14288	Chr_3	3309291	3309491
CC1G_14289	Chr_3	3326378	3327301
CC1G_14290	Chr_3	3385733	3386248
CC1G_14291	Chr_3	3386670	3387936
CC1G_14292	Chr_3	3388534	3391169
CC1G_14294	Chr_3	3434042	3439624
CC1G_14296	Chr_3	3442622	3443913
CC1G_14300	Chr_3	3466354	3467495
CC1G_14301	Chr_3	3473460	3473840
CC1G_14305	Chr_3	3523760	3524290
CC1G_14306	Chr_3	3561164	3562948
CC1G_14309	Chr_4	30197	30740
CC1G_14310	Chr_4	83750	84046
CC1G_14311	Chr_4	98471	100343
CC1G_14312	Chr_4	146718	147800
CC1G_14313	Chr_4	155885	156386
CC1G_14320	Chr_4	347662	348594
CC1G_14322	Chr_4	354077	354346
CC1G_14323	Chr_4	356466	358803
CC1G_14325	Chr_4	478929	479881
CC1G_14326	Chr_4	480760	481945
CC1G_14327	Chr_4	497449	497817
CC1G_14329	Chr_4	545604	546030
CC1G_14330	Chr_4	551895	552777
CC1G_14333	Chr_4	600385	600669
CC1G_14335	Chr_4	648364	649823
CC1G_14337	Chr_4	720588	720905
CC1G_14339	Chr_4	789621	789875
CC1G_14340	Chr_4	790061	790264
CC1G_14344	Chr_4	863154	863492
CC1G_14347	Chr_4	920880	922967
CC1G_14348	Chr_4	925478	925648
CC1G_14350	Chr_4	1009156	1012639
CC1G_14351	Chr_4	1034972	1035830
CC1G_14352	Chr_4	1048263	1049079
CC1G_14353	Chr_4	1053108	1053373
CC1G_14360	Chr_4	1178739	1179105
CC1G_14361	Chr_4	1195774	1195929
CC1G_14365	Chr_4	1307100	1307512
CC1G_14366	Chr_4	1366942	1367255
CC1G_14367	Chr_4	1370419	1371744
CC1G_14368	Chr_4	1372169	1372472
CC1G_14372	Chr_4	1430043	1430675
CC1G_14374	Chr_4	1459435	1459666
CC1G_14379	Chr_4	1534470	1534818
CC1G_14382	Chr_4	1563747	1565499
CC1G_14387	Chr_4	1680357	1680704
CC1G_14388	Chr_4	1699990	1700486
CC1G_14392	Chr_4	1787196	1787713
CC1G_14397	Chr_4	1816790	1817858
CC1G_14398	Chr_4	1822061	1822578
CC1G_14399	Chr_4	1827829	1827975
CC1G_14406	Chr_4	1870609	1871382
CC1G_14407	Chr_4	1900429	1900881
CC1G_14408	Chr_4	1900942	1901437
CC1G_14409	Chr_4	1910287	1911436
CC1G_14410	Chr_4	1918369	1920556
CC1G_14413	Chr_4	2016876	2020005
CC1G_14415	Chr_4	2039661	2040504
CC1G_14416	Chr_4	2065933	2066533
CC1G_14417	Chr_4	2082916	2083656
CC1G_14421	Chr_4	2135180	2137745
CC1G_14422	Chr_4	2138069	2144168
CC1G_14429	Chr_4	2289808	2290204
CC1G_14430	Chr_4	2317597	2323541
CC1G_14431	Chr_4	2345049	2345679
CC1G_14432	Chr_4	2359153	2360847
CC1G_14433	Chr_4	2361225	2361449
CC1G_14436	Chr_4	2371812	2372554
CC1G_14437	Chr_4	2397649	2398844
CC1G_14438	Chr_4	2422140	2424085
CC1G_14439	Chr_4	2424448	2427135
CC1G_14440	Chr_4	2483602	2484137
CC1G_14441	Chr_4	2485095	2486624
CC1G_14442	Chr_4	2510401	2510614
CC1G_14445	Chr_4	2573313	2573501
CC1G_14446	Chr_4	2584764	2585646
CC1G_14448	Chr_4	2601067	2601647
CC1G_14449	Chr_4	2602352	2602561
CC1G_14451	Chr_4	2643453	2644731
CC1G_14452	Chr_4	2671958	2672637
CC1G_14453	Chr_4	2677772	2678527
CC1G_14454	Chr_4	2681055	2681303
CC1G_14455	Chr_4	2690649	2691108
CC1G_14456	Chr_4	2746419	2747094
CC1G_14457	Chr_4	2798114	2798976
CC1G_14458	Chr_4	2799364	2800351
CC1G_14460	Chr_4	2834842	2835145
CC1G_14462	Chr_4	2836897	2836983
CC1G_14466	Chr_4	2873916	2874456
CC1G_14467	Chr_4	2874730	2875488
CC1G_14470	Chr_4	2927328	2929532
CC1G_14472	Chr_4	2938308	2938664
CC1G_14474	Chr_4	2955175	2956406
CC1G_14475	Chr_4	2956900	2958553
CC1G_14476	Chr_4	2967833	2968506
CC1G_14477	Chr_4	3016666	3018099
CC1G_14482	Chr_4	3039892	3040353
CC1G_14486	Chr_4	3099690	3100490
CC1G_14487	Chr_4	3100575	3101394
CC1G_14488	Chr_4	3111480	3112963
CC1G_14489	Chr_4	3118253	3118814
CC1G_14490	Chr_4	3142081	3142698
CC1G_14494	Chr_4	3217447	3220399
CC1G_14495	Chr_4	3221170	3222455
CC1G_14496	Chr_4	3226983	3227974
CC1G_14497	Chr_4	3229482	3229909
CC1G_14499	Chr_4	3268936	3269938
CC1G_14501	Chr_4	3291798	3291986
CC1G_14502	Chr_4	3297456	3298158
CC1G_14506	Chr_4	3317222	3317923
CC1G_14511	Chr_4	3400047	3400324
CC1G_14512	Chr_4	3400448	3400859
CC1G_14513	Chr_4	3441615	3442545
CC1G_14525	Chr_4	3512708	3513655
CC1G_14530	Chr_5	88869	89241
CC1G_14536	Chr_5	178216	178964
CC1G_14537	Chr_5	191009	192207
CC1G_14538	Chr_5	193714	196757
CC1G_14539	Chr_5	228209	230047
CC1G_14540	Chr_5	256667	256976
CC1G_14541	Chr_5	301334	301951
CC1G_14543	Chr_5	314909	317147
CC1G_14544	Chr_5	317553	318336
CC1G_14547	Chr_5	409538	410059
CC1G_14548	Chr_5	535024	535970
CC1G_14550	Chr_5	553778	554088
CC1G_14551	Chr_5	588151	589575
CC1G_14557	Chr_5	653591	653984
CC1G_14558	Chr_5	687024	687847
CC1G_14562	Chr_5	735847	736515
CC1G_14563	Chr_5	739412	740008
CC1G_14567	Chr_5	781213	781998
CC1G_14568	Chr_5	797396	798133
CC1G_14573	Chr_5	871644	872554
CC1G_14574	Chr_5	874348	874991
CC1G_14579	Chr_5	967630	968324
CC1G_14584	Chr_5	1052852	1053118
CC1G_14585	Chr_5	1083316	1084213
CC1G_14593	Chr_5	1193413	1195582
CC1G_14597	Chr_5	1228805	1229470
CC1G_14598	Chr_5	1235945	1237668
CC1G_14599	Chr_5	1238063	1239849
CC1G_14602	Chr_5	1293140	1293481
CC1G_14605	Chr_5	1319674	1320539
CC1G_14615	Chr_5	1380728	1383341
CC1G_14621	Chr_5	1478174	1478604
CC1G_14622	Chr_5	1498788	1499367
CC1G_14630	Chr_5	1579447	1580108
CC1G_14634	Chr_5	1594924	1597434
CC1G_14636	Chr_5	1640548	1642689
CC1G_14637	Chr_5	1643433	1644449
CC1G_14638	Chr_5	1644689	1647119
CC1G_14641	Chr_5	1659049	1660128
CC1G_14648	Chr_5	1808274	1808513
CC1G_14649	Chr_5	1808576	1811520
CC1G_14650	Chr_5	1816933	1817689
CC1G_14651	Chr_5	1818188	1819174
CC1G_14654	Chr_5	1841137	1841769
CC1G_14655	Chr_5	1888034	1889428
CC1G_14659	Chr_5	1932635	1933382
CC1G_14662	Chr_5	1967885	1968979
CC1G_14664	Chr_5	1988571	1989225
CC1G_14666	Chr_5	2004529	2004996
CC1G_14668	Chr_5	2083837	2084700
CC1G_14676	Chr_5	2190958	2192267
CC1G_14678	Chr_5	2217080	2219813
CC1G_14679	Chr_5	2231116	2232150
CC1G_14681	Chr_5	2271639	2273641
CC1G_14688	Chr_5	2440257	2440774
CC1G_14692	Chr_5	2510032	2510556
CC1G_14693	Chr_5	2511292	2511811
CC1G_14694	Chr_5	2514907	2515271
CC1G_14695	Chr_5	2529396	2530665
CC1G_14696	Chr_5	2536211	2537759
CC1G_14698	Chr_5	2543156	2544547
CC1G_14700	Chr_5	2560459	2561156
CC1G_14701	Chr_5	2604005	2604802
CC1G_14704	Chr_5	2638232	2640046
CC1G_14706	Chr_5	2731221	2732607
CC1G_14710	Chr_5	2822699	2824098
CC1G_14711	Chr_5	2835706	2836020
CC1G_14714	Chr_5	2890559	2891357
CC1G_14715	Chr_5	2896337	2898187
CC1G_14716	Chr_5	2909907	2910632
CC1G_14719	Chr_5	2995628	2995774
CC1G_14720	Chr_5	3036222	3037682
CC1G_14721	Chr_5	3049783	3050076
CC1G_14723	Chr_5	3068095	3068415
CC1G_14728	Chr_5	3150515	3150805
CC1G_14731	Chr_5	3223167	3224513
CC1G_14732	Chr_5	3237771	3239298
CC1G_14735	Chr_5	3262040	3262558
CC1G_14736	Chr_5	3307046	3308153
CC1G_14737	Chr_5	3308680	3309220
CC1G_14738	Chr_5	3349056	3349584
CC1G_14739	Chr_5	3369802	3371459
CC1G_14743	Chr_5	3455606	3456058
CC1G_14745	Chr_7	44602	45484
CC1G_14746	Chr_7	63549	64359
CC1G_14747	Chr_7	68821	70411
CC1G_14748	Chr_7	79463	79633
CC1G_14749	Chr_7	112591	113548
CC1G_14750	Chr_7	121994	122998
CC1G_14753	Chr_7	203178	204322
CC1G_14755	Chr_7	206963	207921
CC1G_14766	Chr_7	370713	371966
CC1G_14768	Chr_7	390543	391234
CC1G_14769	Chr_7	420590	421411
CC1G_14770	Chr_7	465956	466681
CC1G_14771	Chr_7	479971	480830
CC1G_14775	Chr_7	561376	561595
CC1G_14777	Chr_7	586255	587353
CC1G_14782	Chr_7	623875	624150
CC1G_14784	Chr_7	651122	651378
CC1G_14785	Chr_7	651796	653696
CC1G_14786	Chr_7	654090	656190
CC1G_14787	Chr_7	657067	657666
CC1G_14790	Chr_7	715399	716236
CC1G_14791	Chr_7	739692	741845
CC1G_14793	Chr_7	759644	759923
CC1G_14797	Chr_7	862467	864552
CC1G_14800	Chr_7	888376	888845
CC1G_14801	Chr_7	895606	897313
CC1G_14802	Chr_7	898206	899270
CC1G_14803	Chr_7	901383	901664
CC1G_14805	Chr_7	940837	941127
CC1G_14806	Chr_7	941283	941477
CC1G_14812	Chr_7	1024471	1024685
CC1G_14817	Chr_7	1095488	1096723
CC1G_14819	Chr_7	1113717	1114131
CC1G_14821	Chr_7	1204136	1204967
CC1G_14822	Chr_7	1225313	1225832
CC1G_14823	Chr_7	1226181	1227994
CC1G_14829	Chr_7	1325891	1326700
CC1G_14833	Chr_7	1440791	1441160
CC1G_14838	Chr_7	1552680	1553592
CC1G_14839	Chr_7	1554901	1555316
CC1G_14841	Chr_7	1617163	1617681
CC1G_14843	Chr_7	1655971	1656859
CC1G_14846	Chr_7	1706513	1707507
CC1G_14847	Chr_7	1707784	1711416
CC1G_14849	Chr_7	1741773	1742373
CC1G_14850	Chr_7	1749515	1750035
CC1G_14851	Chr_7	1750327	1750818
CC1G_14857	Chr_7	1800569	1801374
CC1G_14858	Chr_7	1807233	1809736
CC1G_14859	Chr_7	1825307	1825573
CC1G_14864	Chr_7	1887883	1888268
CC1G_14865	Chr_7	1942820	1945715
CC1G_14873	Chr_7	2028092	2028725
CC1G_14875	Chr_7	2060188	2062385
CC1G_14876	Chr_7	2062709	2063422
CC1G_14877	Chr_7	2133206	2133429
CC1G_14881	Chr_7	2174695	2175903
CC1G_14883	Chr_7	2220806	2222433
CC1G_14886	Chr_7	2251734	2252330
CC1G_14888	Chr_7	2296140	2297049
CC1G_14892	Chr_7	2371971	2373126
CC1G_14893	Chr_7	2403988	2404206
CC1G_14894	Chr_7	2424348	2424899
CC1G_14895	Chr_7	2429515	2429892
CC1G_14896	Chr_7	2460725	2461134
CC1G_14898	Chr_7	2482300	2482572
CC1G_14904	Chr_7	2535192	2535458
CC1G_14905	Chr_7	2542519	2544237
CC1G_14906	Chr_7	2551199	2551882
CC1G_14908	Chr_7	2664960	2665343
CC1G_14909	Chr_7	2682589	2683701
CC1G_14910	Chr_7	2698681	2699391
CC1G_14912	Chr_7	2736539	2736811
