#model	count	dS_inv	dN	scaffold	start_position
Ccin:CC1G_01618T0	1	0.289017341040462	0.39	X	501858
Ccin:CC1G_01621T0	1	0.307692307692308	0.31	X	509789
Ccin:CC1G_01642T0	5	0.543478260869565	0.99	X	566066
Ccin:CC1G_01645T0	5	0.460829493087558	1.08	X	572209
Ccin:CC1G_01647T0	5	0.460829493087558	0.89	X	575439
Ccin:CC1G_01648T0	6	0.454545454545455	0.99	X	577587
Ccin:CC1G_01652T0	8	0.45662100456621	0.97	X	585322
Ccin:CC1G_01653T0	9	0.515463917525773	0.87	X	586914
Ccin:CC1G_01658T0	6	0.571428571428571	0.91	X	601899
Ccin:CC1G_01659T0	5	0.549450549450549	0.83	X	605596
Ccin:CC1G_01661T0	5	0.606060606060606	0.89	X	607720
Ccin:CC1G_15272T0	4	0.45045045045045	1.04	X	611518
Ccin:CC1G_15274T0	5	0.398406374501992	1.06	X	640748
Ccin:CC1G_09410T0	5	0.337837837837838	1.08	X	646887
Ccin:CC1G_09412T0	6	0.390625	0.92	X	651513
Ccin:CC1G_09413T0	7	0.36101083032491	0.87	X	654086
Ccin:CC1G_09415T0	7	0.381679389312977	0.8	X	658189
Ccin:CC1G_15275T0	7	0.343642611683849	0.96	X	665234
Ccin:CC1G_09419T0	5	0.393700787401575	0.97	X	672995
Ccin:CC1G_09420T0	4	0.471698113207547	0.89	X	678634
Ccin:CC1G_15278T0	1	0.3690036900369	1.36	X	717602
Ccin:CC1G_15280T0	1	0.54054054054054	0.73	X	723626
Ccin:CC1G_11017T0	3	0.319488817891374	0.63	X	793011
Ccin:CC1G_11020T0	3	0.314465408805031	0.82	X	799309
Ccin:CC1G_11022T0	3	0.334448160535117	0.69	X	804050
Ccin:CC1G_11027T0	3	0.418410041841004	0.66	X	816401
Ccin:CC1G_11048T0	3	0.714285714285714	0.56	X	871102
Ccin:CC1G_08714T0	4	0.505050505050505	0.93	X	880088
Ccin:CC1G_08715T0	4	0.497512437810945	0.88	X	881491
Ccin:CC1G_08717T0	4	0.561797752808989	0.73	X	891863
Ccin:CC1G_08719T0	4	0.641025641025641	0.63	X	899219
Ccin:CC1G_08727T0	3	0.409836065573771	0.92	X	920024
Ccin:CC1G_08730T0	3	0.4	0.66	X	930394
Ccin:CC1G_08736T0	3	0.37593984962406	0.75	X	940647
Ccin:CC1G_08741T0	2	0.480769230769231	0.7	X	954433
Ccin:CC1G_08756T0	1	0.325732899022801	0.3	X	988416
Ccin:CC1G_08761T0	1	0.460829493087558	1.24	X	1001859
Ccin:CC1G_08771T0	2	0.292397660818713	0.74	X	1027864
Ccin:CC1G_15296T0	2	0.308641975308642	0.56	X	1028402
Ccin:CC1G_09101T0	3	0.386100386100386	0.76	X	1040302
Ccin:CC1G_09108T0	1	0.290697674418605	0.62	X	1064746
Ccin:CC1G_09114T0	3	0.709219858156028	0.52	X	1097318
Ccin:CC1G_09115T0	3	0.497512437810945	0.79	X	1108636
Ccin:CC1G_09117T0	3	0.552486187845304	0.85	X	1114527
Ccin:CC1G_15303T0	3	0.552486187845304	0.57	X	1115763
Ccin:CC1G_09126T0	4	0.8	0.36	X	1143943
Ccin:CC1G_09127T0	4	1.5625	0.34	X	1150150
Ccin:CC1G_09130T0	4	0.561797752808989	0.62	X	1158478
Ccin:CC1G_09131T0	4	0.555555555555556	0.64	X	1158830
Ccin:CC1G_15305T0	4	0.561797752808989	0.64	X	1160725
Ccin:CC1G_09691T0	1	0.625	0.78	X	1197836
Ccin:CC1G_09697T0	2	0.440528634361233	0.7	X	1214050
Ccin:CC1G_09707T0	2	0.442477876106195	1.2	X	1238320
Ccin:CC1G_09708T0	1	0.413223140495868	0.47	X	1240874
Ccin:CC1G_09720T0	2	0.458715596330275	0.86	X	1277810
Ccin:CC1G_09728T0	4	0.467289719626168	0.59	X	1299489
Ccin:CC1G_09729T0	4	0.45045045045045	0.5	X	1301814
Ccin:CC1G_15313T0	3	0.448430493273543	0.72	X	1317255
Ccin:CC1G_12835T0	3	0.454545454545455	0.75	X	1319798
Ccin:CC1G_11876T0	3	0.495049504950495	0.92	X	1365822
Ccin:CC1G_11877T0	3	0.555555555555556	0.99	X	1368498
Ccin:CC1G_15318T0	5	0.606060606060606	0.79	X	1378461
Ccin:CC1G_12342T0	6	0.581395348837209	0.8	X	1384153
Ccin:CC1G_12348T0	5	0.467289719626168	0.72	X	1397332
Ccin:CC1G_12349T0	5	0.518134715025907	0.63	X	1399880
Ccin:CC1G_15320T0	5	0.512820512820513	0.61	X	1403752
Ccin:CC1G_12351T0	5	0.529100529100529	0.68	X	1412181
Ccin:CC1G_11192T0	4	0.434782608695652	0.72	X	1427809
Ccin:CC1G_11194T0	3	0.401606425702811	0.75	X	1434827
Ccin:CC1G_11198T0	4	0.386100386100386	0.85	X	1448113
Ccin:CC1G_11203T0	2	0.384615384615385	0.86	X	1461708
Ccin:CC1G_15324T0	4	0.465116279069767	0.84	X	1470723
Ccin:CC1G_11210T0	2	0.632911392405063	0.36	X	1493883
Ccin:CC1G_11211T0	2	0.340136054421769	0.9	X	1495665
Ccin:CC1G_11718T0	5	0.684931506849315	0.45	X	1524328
Ccin:CC1G_11719T0	6	0.598802395209581	0.52	X	1526854
Ccin:CC1G_11721T0	6	0.694444444444444	0.47	X	1529623
Ccin:CC1G_11722T0	7	0.564971751412429	0.56	X	1531889
Ccin:CC1G_11723T0	8	0.487804878048781	0.63	X	1534970
Ccin:CC1G_11725T0	10	0.520833333333333	0.53	X	1543272
Ccin:CC1G_11727T0	11	0.54054054054054	0.6	X	1551175
Ccin:CC1G_11730T0	9	0.537634408602151	0.62	X	1555887
Ccin:CC1G_11732T0	8	0.537634408602151	0.68	X	1559848
Ccin:CC1G_11734T0	7	0.492610837438424	0.79	X	1562046
Ccin:CC1G_13394T0	8	0.418410041841004	0.71	X	1564413
Ccin:CC1G_02064T0	8	0.434782608695652	0.64	X	1569581
Ccin:CC1G_02065T0	8	0.469483568075117	0.58	X	1570657
Ccin:CC1G_02071T0	7	0.5	0.69	X	1588177
Ccin:CC1G_02073T0	6	0.416666666666667	0.69	X	1594466
Ccin:CC1G_02077T0	5	0.427350427350427	0.73	X	1602693
Ccin:CC1G_02079T0	5	0.460829493087558	0.76	X	1605022
Ccin:CC1G_15328T0	6	0.45045045045045	0.64	X	1609714
Ccin:CC1G_02087T0	8	0.476190476190476	0.73	X	1620864
Ccin:CC1G_02093T0	8	0.497512437810945	0.92	X	1633064
Ccin:CC1G_02097T0	7	0.518134715025907	0.9	X	1640083
Ccin:CC1G_02098T0	7	0.492610837438424	0.93	X	1641658
Ccin:CC1G_02099T0	8	0.549450549450549	0.83	X	1643137
Ccin:CC1G_02100T0	9	0.568181818181818	0.77	X	1645489
Ccin:CC1G_02101T0	10	0.537634408602151	0.7	X	1649435
Ccin:CC1G_15332T0	14	0.505050505050505	0.69	X	1655359
Ccin:CC1G_02107T0	14	0.436681222707424	0.83	X	1667923
Ccin:CC1G_02108T0	13	0.442477876106195	0.81	X	1669375
Ccin:CC1G_02109T0	12	0.442477876106195	0.82	X	1671300
Ccin:CC1G_02110T0	12	0.454545454545455	0.8	X	1672590
Ccin:CC1G_02111T0	11	0.471698113207547	0.75	X	1674791
Ccin:CC1G_02112T0	11	0.442477876106195	0.8	X	1676494
Ccin:CC1G_02113T0	12	0.454545454545455	0.82	X	1678678
Ccin:CC1G_02114T0	12	0.467289719626168	0.79	X	1679795
Ccin:CC1G_02116T0	12	0.45045045045045	0.71	X	1685765
Ccin:CC1G_02118T0	14	0.444444444444444	0.74	X	1689823
Ccin:CC1G_02119T0	14	0.43859649122807	0.67	X	1691631
Ccin:CC1G_02121T0	8	0.4149377593361	0.7	X	1702690
Ccin:CC1G_02124T0	8	0.495049504950495	0.8	X	1708100
Ccin:CC1G_02125T0	7	0.483091787439614	0.73	X	1711140
Ccin:CC1G_02126T0	7	0.462962962962963	0.75	X	1713312
Ccin:CC1G_15338T0	5	0.392156862745098	0.56	X	1730091
Ccin:CC1G_15339T0	5	0.390625	0.61	X	1732237
Ccin:CC1G_02141T0	6	0.40650406504065	0.65	X	1748968
Ccin:CC1G_15342T0	7	0.425531914893617	0.58	X	1760919
Ccin:CC1G_15343T0	7	0.401606425702811	0.52	X	1763373
Ccin:CC1G_02147T0	8	0.485436893203884	0.63	X	1765703
Ccin:CC1G_02148T0	8	0.429184549356223	0.62	X	1768398
Ccin:CC1G_02150T0	7	0.401606425702811	0.69	X	1774745
Ccin:CC1G_02151T0	7	0.458715596330275	0.63	X	1778931
Ccin:CC1G_02153T0	7	0.436681222707424	0.58	X	1782028
Ccin:CC1G_02155T0	6	0.510204081632653	0.46	X	1789316
Ccin:CC1G_02161T0	2	0.595238095238095	0.89	X	1808913
Ccin:CC1G_02166T0	6	0.649350649350649	0.44	X	1825770
Ccin:CC1G_02171T0	6	0.694444444444444	0.45	X	1837084
Ccin:CC1G_02173T0	7	0.54054054054054	0.5	X	1842105
Ccin:CC1G_02174T0	7	0.552486187845304	0.52	X	1843813
Ccin:CC1G_02175T0	8	0.671140939597315	0.44	X	1844779
Ccin:CC1G_02178T0	8	0.628930817610063	0.43	X	1850758
Ccin:CC1G_02181T0	8	0.606060606060606	0.4	X	1860806
Ccin:CC1G_02182T0	7	0.769230769230769	0.34	X	1862274
Ccin:CC1G_02185T0	5	0.591715976331361	0.39	X	1869091
Ccin:CC1G_02189T0	6	0.617283950617284	0.4	X	1877180
Ccin:CC1G_02194T0	3	0.467289719626168	0.5	X	1894768
Ccin:CC1G_02195T0	3	0.518134715025907	0.49	X	1896868
Ccin:CC1G_02198T0	4	0.549450549450549	0.5	X	1902135
Ccin:CC1G_02205T0	5	0.4	0.82	X	1922534
Ccin:CC1G_02207T0	7	0.465116279069767	0.6	X	1931052
Ccin:CC1G_02210T0	7	0.50251256281407	0.67	X	1939180
Ccin:CC1G_02211T0	7	0.45662100456621	0.79	X	1941293
Ccin:CC1G_02212T0	7	0.43859649122807	0.73	X	1943311
Ccin:CC1G_02216T0	8	0.371747211895911	0.73	X	1949964
Ccin:CC1G_15350T0	8	0.374531835205993	0.81	X	1952474
Ccin:CC1G_15351T0	8	0.377358490566038	0.79	X	1954230
Ccin:CC1G_02226T0	6	0.367647058823529	0.62	X	1972612
Ccin:CC1G_02227T0	6	0.446428571428571	0.63	X	1974367
Ccin:CC1G_02230T0	4	0.342465753424658	0.68	X	1980648
Ccin:CC1G_02236T0	6	0.337837837837838	0.97	X	1995685
Ccin:CC1G_02238T0	5	0.384615384615385	0.98	X	2000981
Ccin:CC1G_02241T0	6	0.432900432900433	0.6	X	2015683
Ccin:CC1G_02242T0	6	0.467289719626168	0.74	X	2019847
Ccin:CC1G_02243T0	5	0.429184549356223	0.8	X	2023019
Ccin:CC1G_02245T0	4	0.427350427350427	0.95	X	2029276
Ccin:CC1G_02247T0	4	0.390625	1.13	X	2032505
Ccin:CC1G_12208T0	1	0.537634408602151	0.96	X	2059233
Ccin:CC1G_12214T0	3	0.740740740740741	0.26	X	2081075
Ccin:CC1G_10848T0	4	0.518134715025907	0.56	X	2097870
Ccin:CC1G_10849T0	4	0.520833333333333	0.57	X	2100286
Ccin:CC1G_10853T0	7	0.4	0.67	X	2114825
Ccin:CC1G_10854T0	7	0.416666666666667	0.75	X	2116732
Ccin:CC1G_10858T0	7	0.357142857142857	0.77	X	2126458
Ccin:CC1G_10860T0	8	0.378787878787879	0.83	X	2133132
Ccin:CC1G_10861T0	8	0.4	0.86	X	2134961
Ccin:CC1G_10862T0	8	0.3690036900369	0.84	X	2137354
Ccin:CC1G_10864T0	7	0.396825396825397	0.93	X	2143368
Ccin:CC1G_10866T0	7	0.390625	0.82	X	2146906
Ccin:CC1G_10870T0	7	0.411522633744856	0.73	X	2155545
Ccin:CC1G_10874T0	6	0.609756097560976	0.58	X	2163962
Ccin:CC1G_15359T0	4	0.980392156862745	0.42	X	2172601
Ccin:CC1G_10880T0	3	1.31578947368421	0.29	X	2180951
Ccin:CC1G_10881T0	3	2.08333333333333	0.24	X	2182518
Ccin:CC1G_12691T0	5	0.561797752808989	0.64	X	2217226
Ccin:CC1G_12452T0	6	0.62111801242236	0.54	X	2221998
Ccin:CC1G_12454T0	6	0.649350649350649	0.63	X	2227661
Ccin:CC1G_12455T0	6	0.555555555555556	0.63	X	2229851
Ccin:CC1G_12458T0	6	0.518134715025907	0.61	X	2239533
Ccin:CC1G_12459T0	6	0.50761421319797	0.65	X	2242132
Ccin:CC1G_12460T0	5	0.561797752808989	0.64	X	2244072
Ccin:CC1G_12027T0	3	0.62111801242236	0.89	XI	11777
Ccin:CC1G_12032T0	4	0.641025641025641	0.78	XI	20874
Ccin:CC1G_12035T0	4	0.694444444444444	0.58	XI	26725
Ccin:CC1G_12037T0	5	0.769230769230769	0.75	XI	32409
Ccin:CC1G_12040T0	6	0.588235294117647	0.82	XI	38812
Ccin:CC1G_12612T0	8	0.471698113207547	0.79	XI	57091
Ccin:CC1G_12614T0	7	0.50251256281407	0.84	XI	59372
Ccin:CC1G_12615T0	8	0.512820512820513	0.71	XI	62398
Ccin:CC1G_12616T0	7	0.50251256281407	0.78	XI	64780
Ccin:CC1G_12619T0	9	0.520833333333333	0.75	XI	71042
Ccin:CC1G_12620T0	9	0.549450549450549	0.71	XI	72810
Ccin:CC1G_12621T0	9	0.564971751412429	0.72	XI	74183
Ccin:CC1G_10590T0	9	0.478468899521531	0.81	XI	84553
Ccin:CC1G_10593T0	8	0.454545454545455	0.77	XI	92974
Ccin:CC1G_10595T0	9	0.483091787439614	0.65	XI	95444
Ccin:CC1G_10598T0	8	0.613496932515337	0.46	XI	100092
Ccin:CC1G_10600T0	9	0.598802395209581	0.56	XI	105831
Ccin:CC1G_10601T0	8	0.588235294117647	0.56	XI	110935
Ccin:CC1G_10603T0	9	0.625	0.5	XI	118959
Ccin:CC1G_10604T0	8	0.606060606060606	0.41	XI	121732
Ccin:CC1G_10605T0	9	0.571428571428571	0.45	XI	123164
Ccin:CC1G_10606T0	9	0.636942675159236	0.42	XI	125644
Ccin:CC1G_15644T0	10	0.613496932515337	0.51	XI	136385
Ccin:CC1G_15645T0	10	0.666666666666667	0.49	XI	137932
Ccin:CC1G_15646T0	9	0.689655172413793	0.44	XI	147363
Ccin:CC1G_15647T0	9	0.625	0.38	XI	150498
Ccin:CC1G_10619T0	8	0.602409638554217	0.42	XI	153878
Ccin:CC1G_10620T0	8	0.636942675159236	0.44	XI	156020
Ccin:CC1G_10621T0	9	0.641025641025641	0.41	XI	160382
Ccin:CC1G_15648T0	8	0.555555555555556	0.49	XI	165451
Ccin:CC1G_10624T0	7	0.546448087431694	0.5	XI	173395
Ccin:CC1G_11344T0	4	0.490196078431373	0.39	XI	181561
Ccin:CC1G_11345T0	5	0.50251256281407	0.37	XI	185925
Ccin:CC1G_11354T0	4	0.549450549450549	0.31	XI	207808
Ccin:CC1G_11355T0	4	0.564971751412429	0.37	XI	209646
Ccin:CC1G_11360T0	3	0.50251256281407	0.42	XI	220355
Ccin:CC1G_11365T0	4	0.568181818181818	0.38	XI	232534
Ccin:CC1G_11374T0	3	1.35135135135135	0.17	XI	252127
Ccin:CC1G_13124T0	2	1.04166666666667	0.27	XI	263110
Ccin:CC1G_13125T0	2	1.12359550561798	0.22	XI	265999
Ccin:CC1G_13086T0	2	0.490196078431373	0.9	XI	302196
Ccin:CC1G_09546T0	3	0.526315789473684	0.5	XI	314699
Ccin:CC1G_09549T0	3	0.50251256281407	0.5	XI	324283
Ccin:CC1G_09552T0	4	0.373134328358209	0.78	XI	337752
Ccin:CC1G_09559T0	4	0.409836065573771	0.41	XI	351088
Ccin:CC1G_09560T0	5	0.409836065573771	0.51	XI	357628
Ccin:CC1G_09562T0	5	0.418410041841004	0.53	XI	363699
Ccin:CC1G_09563T0	6	0.452488687782805	0.57	XI	369622
Ccin:CC1G_09568T0	6	0.54054054054054	0.4	XI	379831
Ccin:CC1G_09572T0	7	0.510204081632653	0.54	XI	385626
Ccin:CC1G_09574T0	7	0.606060606060606	0.45	XI	391469
Ccin:CC1G_09577T0	6	0.537634408602151	0.6	XI	398207
Ccin:CC1G_09579T0	6	0.714285714285714	0.42	XI	405070
Ccin:CC1G_09580T0	6	0.595238095238095	0.56	XI	410295
Ccin:CC1G_09582T0	5	0.497512437810945	0.63	XI	413889
Ccin:CC1G_09584T0	5	0.529100529100529	0.55	XI	424104
Ccin:CC1G_09642T0	4	0.537634408602151	0.83	XI	446693
Ccin:CC1G_09643T0	4	0.561797752808989	0.66	XI	448972
Ccin:CC1G_15661T0	3	0.454545454545455	0.65	XI	457144
Ccin:CC1G_09651T0	7	0.50761421319797	0.65	XI	469882
Ccin:CC1G_15662T0	9	0.520833333333333	0.72	XI	483877
Ccin:CC1G_15664T0	9	0.54054054054054	0.68	XI	490422
Ccin:CC1G_15665T0	10	0.529100529100529	0.66	XI	491557
Ccin:CC1G_09657T0	10	0.526315789473684	0.67	XI	493030
Ccin:CC1G_09658T0	9	0.546448087431694	0.64	XI	495367
Ccin:CC1G_09660T0	12	0.598802395209581	0.63	XI	499746
Ccin:CC1G_09661T0	13	0.495049504950495	0.69	XI	502116
Ccin:CC1G_15666T0	13	0.518134715025907	0.61	XI	506358
Ccin:CC1G_15667T0	14	0.490196078431373	0.66	XI	507985
Ccin:CC1G_09666T0	14	0.50761421319797	0.65	XI	515862
Ccin:CC1G_09668T0	13	0.490196078431373	0.66	XI	520478
Ccin:CC1G_09669T0	15	0.520833333333333	0.66	XI	521916
Ccin:CC1G_09670T0	15	0.552486187845304	0.63	XI	523253
Ccin:CC1G_09671T0	14	0.588235294117647	0.64	XI	524834
Ccin:CC1G_09673T0	14	0.492610837438424	0.74	XI	532211
Ccin:CC1G_09674T0	14	0.45045045045045	0.81	XI	535559
Ccin:CC1G_15669T0	14	0.444444444444444	0.82	XI	539687
Ccin:CC1G_15670T0	13	0.436681222707424	0.81	XI	540898
Ccin:CC1G_09676T0	13	0.434782608695652	0.79	XI	543706
Ccin:CC1G_09677T0	12	0.411522633744856	0.84	XI	545654
Ccin:CC1G_09678T0	12	0.408163265306122	0.84	XI	546805
Ccin:CC1G_15671T0	10	0.429184549356223	0.85	XI	551428
Ccin:CC1G_09683T0	11	0.469483568075117	0.86	XI	556568
Ccin:CC1G_09684T0	11	0.471698113207547	0.86	XI	559934
Ccin:CC1G_12589T0	7	0.384615384615385	1.09	XI	574022
Ccin:CC1G_12590T0	7	0.387596899224806	1.08	XI	578592
Ccin:CC1G_12592T0	7	0.411522633744856	1.11	XI	584211
Ccin:CC1G_12594T0	6	0.442477876106195	0.98	XI	588739
Ccin:CC1G_12597T0	10	0.568181818181818	0.74	XI	598952
Ccin:CC1G_12913T0	9	0.555555555555556	0.7	XI	599927
Ccin:CC1G_12917T0	9	0.588235294117647	0.69	XI	607885
Ccin:CC1G_12920T0	11	0.5	0.74	XI	617888
Ccin:CC1G_12884T0	11	0.505050505050505	0.73	XI	620528
Ccin:CC1G_12885T0	11	0.54054054054054	0.67	XI	622057
Ccin:CC1G_12886T0	11	0.578034682080925	0.69	XI	623397
Ccin:CC1G_12891T0	10	0.588235294117647	0.59	XI	631550
Ccin:CC1G_12892T0	9	0.645161290322581	0.56	XI	634712
Ccin:CC1G_12893T0	9	0.641025641025641	0.55	XI	638051
Ccin:CC1G_12894T0	9	0.671140939597315	0.56	XI	639806
Ccin:CC1G_15679T0	9	0.602409638554217	0.59	XI	640536
Ccin:CC1G_10960T0	5	0.529100529100529	0.71	XI	649776
Ccin:CC1G_10968T0	4	0.354609929078014	0.66	XI	677001
Ccin:CC1G_10972T0	5	0.460829493087558	0.65	XI	690111
Ccin:CC1G_10973T0	5	0.374531835205993	0.73	XI	692280
Ccin:CC1G_15683T0	5	0.398406374501992	0.78	XI	692963
Ccin:CC1G_10976T0	6	0.4	0.69	XI	700833
Ccin:CC1G_10977T0	5	0.3690036900369	0.71	XI	702997
Ccin:CC1G_10981T0	4	0.478468899521531	0.61	XI	720805
Ccin:CC1G_10984T0	4	0.436681222707424	0.66	XI	729330
Ccin:CC1G_05210T0	5	0.45662100456621	0.46	XI	738295
Ccin:CC1G_05214T0	6	0.505050505050505	0.46	XI	747088
Ccin:CC1G_05216T0	8	0.448430493273543	0.64	XI	753319
Ccin:CC1G_05218T0	8	0.469483568075117	0.68	XI	758804
Ccin:CC1G_05220T0	9	0.446428571428571	0.73	XI	763954
Ccin:CC1G_05221T0	9	0.444444444444444	0.64	XI	766574
Ccin:CC1G_05223T0	8	0.4739336492891	0.68	XI	774786
Ccin:CC1G_05224T0	8	0.476190476190476	0.62	XI	778135
Ccin:CC1G_05227T0	8	0.440528634361233	0.8	XI	783090
Ccin:CC1G_05229T0	7	0.45662100456621	0.82	XI	786077
Ccin:CC1G_05230T0	7	0.471698113207547	0.81	XI	787819
Ccin:CC1G_05232T0	4	0.418410041841004	0.85	XI	803984
Ccin:CC1G_05235T0	2	0.403225806451613	0.92	XI	813114
Ccin:CC1G_05244T0	5	0.561797752808989	0.55	XI	837134
Ccin:CC1G_05246T0	4	0.606060606060606	0.48	XI	841222
Ccin:CC1G_05249T0	4	0.561797752808989	0.57	XI	849413
Ccin:CC1G_05253T0	4	0.495049504950495	0.62	XI	859763
Ccin:CC1G_05254T0	4	0.602409638554217	0.52	XI	861598
Ccin:CC1G_15691T0	2	0.595238095238095	0.72	XI	908052
Ccin:CC1G_05269T0	2	0.578034682080925	0.7	XI	909124
Ccin:CC1G_05270T0	2	0.549450549450549	0.64	XI	910120
Ccin:CC1G_15696T0	3	0.505050505050505	0.66	XI	941199
Ccin:CC1G_05281T0	4	0.425531914893617	0.87	XI	947005
Ccin:CC1G_05282T0	4	0.444444444444444	0.7	XI	948922
Ccin:CC1G_05285T0	4	0.421940928270042	0.82	XI	956483
Ccin:CC1G_05291T0	6	0.549450549450549	0.57	XI	968887
Ccin:CC1G_05297T0	3	0.5	0.48	XI	981724
Ccin:CC1G_05298T0	3	0.505050505050505	0.62	XI	983290
Ccin:CC1G_05299T0	3	0.529100529100529	0.66	XI	984981
Ccin:CC1G_15701T0	2	1.08695652173913	0.61	XI	1020768
Ccin:CC1G_05314T0	2	0.338983050847458	0.88	XI	1026195
Ccin:CC1G_05316T0	2	0.467289719626168	0.29	XI	1028872
Ccin:CC1G_11612T0	2	0.568181818181818	0.88	XI	1103786
Ccin:CC1G_11618T0	2	0.328947368421053	0.82	XI	1120645
Ccin:CC1G_11619T0	3	0.609756097560976	0.46	XI	1123007
Ccin:CC1G_11629T0	1	0.389105058365759	1.12	XI	1147103
Ccin:CC1G_10894T0	5	0.465116279069767	0.74	XI	1203433
Ccin:CC1G_10893T0	5	0.487804878048781	0.78	XI	1205962
Ccin:CC1G_10892T0	6	0.613496932515337	0.5	XI	1208944
Ccin:CC1G_10891T0	6	0.495049504950495	0.65	XI	1211075
Ccin:CC1G_10888T0	7	0.581395348837209	0.68	XI	1217476
Ccin:CC1G_15714T0	8	0.53475935828877	0.72	XI	1228199
Ccin:CC1G_15716T0	7	0.478468899521531	1.02	XI	1231391
Ccin:CC1G_11342T0	7	0.543478260869565	0.84	XI	1242257
Ccin:CC1G_11339T0	7	0.636942675159236	0.75	XI	1252385
Ccin:CC1G_11338T0	7	0.793650793650794	0.59	XI	1255976
Ccin:CC1G_11337T0	6	0.62111801242236	0.75	XI	1260135
Ccin:CC1G_11335T0	7	0.609756097560976	0.86	XI	1266591
Ccin:CC1G_11334T0	6	0.543478260869565	0.89	XI	1268470
Ccin:CC1G_11330T0	7	0.505050505050505	0.78	XI	1279999
Ccin:CC1G_11325T0	5	0.666666666666667	0.38	XI	1289692
Ccin:CC1G_11323T0	3	0.529100529100529	0.66	XI	1296303
Ccin:CC1G_11322T0	3	0.75187969924812	0.52	XI	1297668
Ccin:CC1G_05526T0	3	0.510204081632653	0.59	XI	1381119
Ccin:CC1G_05524T0	4	0.595238095238095	0.5	XI	1384833
Ccin:CC1G_05520T0	5	0.523560209424084	0.66	XI	1395106
Ccin:CC1G_05518T0	6	0.54054054054054	0.47	XI	1401940
Ccin:CC1G_05516T0	6	0.381679389312977	0.67	XI	1408451
Ccin:CC1G_05512T0	5	0.420168067226891	0.53	XI	1419756
Ccin:CC1G_05510T0	6	0.404858299595142	0.79	XI	1426857
Ccin:CC1G_05508T0	6	0.606060606060606	0.6	XI	1432331
Ccin:CC1G_05506T0	8	0.33112582781457	0.64	XI	1446956
Ccin:CC1G_05505T0	8	0.340136054421769	0.63	XI	1448379
Ccin:CC1G_05504T0	8	0.32258064516129	0.76	XI	1453284
Ccin:CC1G_05502T0	7	0.396825396825397	0.73	XI	1459090
Ccin:CC1G_05500T0	9	0.4	0.72	XI	1465011
Ccin:CC1G_05499T0	9	0.434782608695652	0.72	XI	1467204
Ccin:CC1G_05498T0	9	0.389105058365759	0.72	XI	1471157
Ccin:CC1G_05497T0	7	0.359712230215827	0.62	XI	1474590
Ccin:CC1G_05494T0	7	0.4739336492891	0.5	XI	1484496
Ccin:CC1G_05493T0	7	0.4739336492891	0.54	XI	1487362
Ccin:CC1G_05486T0	5	0.523560209424084	0.72	XI	1501772
Ccin:CC1G_15727T0	5	0.520833333333333	0.71	XI	1503904
Ccin:CC1G_05480T0	7	1.04166666666667	0.39	XI	1520465
Ccin:CC1G_05479T0	8	0.757575757575758	0.49	XI	1524111
Ccin:CC1G_15729T0	6	0.512820512820513	0.8	XI	1529840
Ccin:CC1G_15731T0	6	0.645161290322581	0.68	XI	1534930
Ccin:CC1G_05473T0	7	0.537634408602151	0.73	XI	1539036
Ccin:CC1G_05472T0	7	0.518134715025907	0.72	XI	1543445
Ccin:CC1G_05469T0	7	0.641025641025641	0.56	XI	1548009
Ccin:CC1G_15732T0	6	0.72463768115942	0.53	XI	1561085
Ccin:CC1G_15734T0	7	0.520833333333333	0.68	XI	1571574
Ccin:CC1G_05461T0	6	0.497512437810945	0.65	XI	1574858
Ccin:CC1G_05458T0	9	0.50251256281407	0.75	XI	1585260
Ccin:CC1G_05457T0	8	0.564971751412429	0.74	XI	1587364
Ccin:CC1G_05456T0	8	0.531914893617021	0.63	XI	1589835
Ccin:CC1G_15735T0	8	0.649350649350649	0.63	XI	1591121
Ccin:CC1G_05452T0	6	0.523560209424084	0.68	XI	1600634
Ccin:CC1G_05451T0	6	0.531914893617021	0.71	XI	1605522
Ccin:CC1G_05450T0	7	0.462962962962963	0.74	XI	1609483
Ccin:CC1G_12367T0	4	0.588235294117647	0.69	XI	1634213
Ccin:CC1G_12363T0	6	0.526315789473684	0.53	XI	1645147
Ccin:CC1G_12362T0	6	0.574712643678161	0.54	XI	1645913
Ccin:CC1G_12361T0	7	0.526315789473684	0.59	XI	1650449
Ccin:CC1G_12356T0	9	0.699300699300699	0.58	XI	1662382
Ccin:CC1G_12355T0	9	0.699300699300699	0.6	XI	1664207
Ccin:CC1G_15739T0	9	0.675675675675676	0.59	XI	1666686
Ccin:CC1G_09252T0	8	0.72463768115942	0.58	XI	1673626
Ccin:CC1G_09249T0	9	0.613496932515337	0.7	XI	1680108
Ccin:CC1G_09248T0	10	0.657894736842105	0.57	XI	1683067
Ccin:CC1G_09246T0	11	0.704225352112676	0.51	XI	1686090
Ccin:CC1G_09243T0	8	0.709219858156028	0.59	XI	1697521
Ccin:CC1G_09242T0	7	0.735294117647059	0.55	XI	1700679
Ccin:CC1G_09241T0	7	0.666666666666667	0.69	XI	1704181
Ccin:CC1G_09240T0	6	0.591715976331361	0.81	XI	1707106
Ccin:CC1G_09238T0	5	0.558659217877095	0.8	XI	1709758
Ccin:CC1G_09225T0	1	0.680272108843537	0.44	XI	1741869
Ccin:CC1G_09223T0	2	0.617283950617284	0.62	XI	1745788
Ccin:CC1G_09217T0	7	0.740740740740741	0.44	XI	1767581
