#chrom	start	stop	class
X	1193569	1196300	Unknown:R68
X	1196302	1196698	Unknown:R1
X	1196698	1197285	Unknown:R0
X	1219421	1219488	Simple_repeat
X	1228901	1228973	Simple_repeat
X	1244895	1245001	Simple_repeat
X	1248853	1248937	Unknown:R77
X	1249948	1250029	Unknown:R77
X	1250541	1250625	Unknown:R77
X	1262800	1262884	Unknown:R77
X	1263405	1263489	Unknown:R77
X	1263932	1264016	Unknown:R77
X	1264184	1264245	Unknown:R412
X	1264567	1264650	Unknown:R77
X	1285929	1285960	Simple_repeat
X	1294859	1294916	Simple_repeat
X	1304098	1304192	Unknown:R270
X	1304453	1304503	Unknown:R385
X	1305090	1305361	Unknown:R31
X	1305277	1305585	Unknown:R499
X	1305585	1305726	Unknown:R31
X	1306449	1306615	Unknown:R59
X	1306492	1306731	Unknown:R136
X	1306945	1306978	Unknown:R13
X	1307178	1307369	Unknown:R2
X	1307361	1308303	Unknown:R13
X	1308304	1308692	Unknown:R1
X	1308691	1308735	Unknown:R13
X	1308737	1308981	Unknown:R18
X	1310645	1310853	Unknown:R18
X	1310854	1311593	Unknown:R13
X	1311587	1311673	Unknown:R22
X	1311726	1311808	Unknown:R186
X	1311869	1312321	Unknown:R152
X	1313832	1313877	Unknown:R23
X	1313875	1314149	Unknown:R23
X	1314136	1315186	Unknown:R45
X	1315187	1315432	Unknown:R73
X	1320930	1322265	Unknown:R22
X	1323814	1323982	Unknown:R34
X	1323862	1323981	Unknown:R34
X	1325991	1326050	Unknown:R266
X	1326063	1326083	Low_complexity
X	1326255	1326753	Unknown:R81
X	1326565	1326753	Unknown:R37
X	1326970	1327795	Unknown:R2
X	1328001	1328246	Unknown:R129
X	1328247	1329001	Unknown:R127
X	1329002	1329028	Simple_repeat
X	1329029	1329384	Unknown:R193
X	1329417	1329477	Unknown:R208
X	1329457	1330199	Unknown:R15
X	1330423	1330459	Low_complexity
X	1331160	1331979	Unknown:R2
X	1332792	1333048	Unknown:R23
X	1333810	1333856	Unknown:R339
X	1333880	1334334	Unknown:R135
X	1334354	1334418	Unknown:R414
X	1336200	1336618	Unknown:R31
X	1337723	1337830	Unknown:R34
X	1337830	1337872	Unknown:R300
X	1337855	1341631	Unknown:R0
X	1338290	1344584	Unknown:R68
X	1340877	1344624	Unknown:R17
X	1343420	1344812	Unknown:R378
X	1344750	1344836	Unknown:R68
X	1350308	1350372	Unknown:R414
X	1351203	1351261	Unknown:R15
X	1351258	1352032	Unknown:R152
X	1352032	1352316	Unknown:R152
X	1352345	1352707	Unknown:R1
X	1352708	1353970	Unknown:R7
X	1353921	1354226	Unknown:R24
X	1354222	1354818	Unknown:R7
X	1354815	1355325	Unknown:R5
X	1354998	1355328	Unknown:R17
X	1355306	1355487	Unknown:R20
X	1355487	1355921	Unknown:R22
X	1355919	1357583	Unknown:R4
X	1357583	1357757	Unknown:R22
X	1357757	1357883	Unknown:R34
X	1357879	1358535	Unknown:R22
X	1358499	1358791	Unknown:R22
X	1358781	1358845	Unknown:R7
X	1358840	1358947	Unknown:R14
X	1358841	1358966	Unknown:R208
X	1360482	1360553	Simple_repeat
X	1371322	1371350	Simple_repeat
X	1436934	1437055	Simple_repeat
X	1437118	1437207	Simple_repeat
X	1437938	1438116	Simple_repeat
X	1437986	1438162	Simple_repeat
X	1438403	1438444	Simple_repeat
X	1441487	1441526	Simple_repeat
X	1459819	1459853	Simple_repeat
X	1465112	1465134	Low_complexity
X	1465614	1465699	Simple_repeat
X	1471630	1472048	Unknown:R295
X	1471957	1472312	Unknown:R174
X	1472576	1472858	Unknown:R147
X	1473029	1473194	Unknown:R293
X	1518530	1518566	Simple_repeat
X	1521286	1521326	Simple_repeat
X	1524836	1524972	Unknown:R157
X	1525815	1525867	Unknown:R87
X	1526051	1526130	Unknown:R175
X	1533890	1534511	Unknown:R219
X	1534521	1534600	Unknown:R362
X	1539418	1539572	Unknown:R434
X	1539724	1539800	Unknown:R486
X	1540123	1540191	Unknown:R495
X	1540811	1541034	Unknown:R451
X	1541036	1541184	Unknown:R502
X	1541186	1541268	Unknown:R509
X	1541357	1541467	Unknown:R420
X	1541845	1542100	Unknown:R281
X	1542178	1542228	Unknown:R145
X	1542260	1542326	Simple_repeat
X	1542447	1542522	Unknown:R426
X	1564482	1564563	Simple_repeat
X	1564566	1564673	Simple_repeat
X	1565557	1566200	Unknown:R0
X	1566206	1566640	Unknown:R17
X	1566511	1566726	Unknown:R0
X	1566736	1569452	Unknown:R68
X	1569452	1569574	Unknown:R318
X	1572131	1572292	Unknown:R5
X	1572293	1573250	Unknown:R135
X	1573251	1573609	Unknown:R5
X	1573542	1578931	Unknown:R68
X	1575855	1580133	Unknown:R5
X	1580066	1585140	Unknown:R68
X	1582382	1586644	Unknown:R5
X	1595928	1596004	Simple_repeat
X	1596007	1596070	Simple_repeat
X	1597788	1597829	Unknown:R411
X	1597800	1598010	Unknown:R411
X	1598011	1600868	Unknown:R0
X	1608996	1609065	Simple_repeat
X	1609108	1609439	Unknown:R370
X	1611153	1611467	Unknown:R92
X	1652969	1652991	Low_complexity
X	1653231	1653295	Simple_repeat
X	1653818	1653953	Simple_repeat
X	1682767	1682802	Unknown:R412
X	1682811	1683493	Unknown:R204
X	1684746	1684878	Simple_repeat
X	1695872	1695993	Simple_repeat
X	1716736	1716939	Unknown:R76
X	1771090	1771153	Unknown:R110
X	1772450	1773291	Unknown:R301
X	1773770	1773910	Unknown:R179
X	1775311	1775446	Unknown:R133
X	1775319	1775569	Unknown:R301
X	1775825	1776299	Unknown:R117
X	1790940	1790973	Simple_repeat
X	1791396	1791491	Simple_repeat
X	1797279	1797339	Simple_repeat
X	1797551	1797638	Simple_repeat
X	1798283	1798306	Simple_repeat
X	1799355	1799467	Simple_repeat
X	1800332	1800413	Simple_repeat
X	1800532	1800664	Simple_repeat
X	1800837	1800969	Simple_repeat
X	1800908	1800970	Simple_repeat
X	1801055	1801096	Simple_repeat
X	1801175	1801194	Simple_repeat
X	1801561	1801617	Simple_repeat
X	1802210	1802236	Simple_repeat
X	1817602	1817979	Unknown:R213
X	1838792	1838817	Simple_repeat
X	1849475	1849535	Simple_repeat
X	1856282	1856313	Simple_repeat
X	1858046	1858118	Unknown:R46
X	1858110	1858205	Unknown:R244
X	1860818	1860982	Unknown:R102
X	1861132	1861270	Unknown:R102
X	1865366	1865481	Unknown:R102
X	1890106	1890151	Simple_repeat
X	1905832	1905857	Simple_repeat
X	1907307	1907367	Simple_repeat
X	1912441	1912499	Simple_repeat
X	1912612	1912771	Simple_repeat
X	1912619	1912697	Simple_repeat
X	1951180	1951231	Unknown:R347
X	1952537	1952628	Unknown:R166
X	1954253	1954342	Unknown:R166
X	1996663	1996762	Unknown:R166
X	2001946	2002045	Unknown:R166
X	2008745	2008863	Simple_repeat
X	2010179	2010233	Simple_repeat
X	2011046	2011081	Simple_repeat
X	2012618	2012709	Simple_repeat
X	2014838	2014965	Simple_repeat
X	2016133	2016220	Simple_repeat
X	2016251	2016281	Simple_repeat
X	2017769	2017795	Low_complexity
X	2021542	2021672	Unknown:R347
X	2023735	2023935	Unknown:R372
X	2024515	2024575	Unknown:R347
X	2033460	2033559	Unknown:R166
X	2037192	2037342	Unknown:R224
X	2037452	2037508	Unknown:R384
X	2039581	2040951	Unknown:R378
X	2040951	2043013	Unknown:R18
X	2042200	2044645	Unknown:R234
X	2043531	2047502	Unknown:R19
X	2046013	2047693	Unknown:R18
X	2047694	2048773	Unknown:R5
X	2048769	2049268	Unknown:R34
X	2049270	2049786	Unknown:R5
X	2049784	2052491	Unknown:R192
X	2049787	2053096	Unknown:R68
X	2053096	2056121	Unknown:R0
X	2059390	2059427	Simple_repeat
X	2067281	2067429	Unknown:R457
X	2085317	2089005	Unknown:R68
X	2088154	2089216	Unknown:R378
X	2089222	2090140	Unknown:R0
X	2090134	2093868	Unknown:R0
X	2090556	2096855	Unknown:R68
X	2096004	2097066	Unknown:R378
X	2097071	2097429	Unknown:R378
X	2099176	2099270	Unknown:R166
X	2101322	2101421	Unknown:R166
X	2102043	2102200	Unknown:R46
X	2102778	2102908	Unknown:R103
X	2102833	2103018	Unknown:R244
X	2105880	2105932	Simple_repeat
X	2106219	2106249	Simple_repeat
X	2106418	2106487	Simple_repeat
X	2108614	2108713	Unknown:R166
X	2124623	2124722	Simple_repeat
X	2155315	2155336	Low_complexity
X	2159165	2159189	Simple_repeat
X	2160981	2161013	Unknown:R140
X	2160985	2161081	Unknown:R114
X	2161105	2161187	Unknown:R132
X	2164417	2164459	Simple_repeat
X	2166772	2166801	Simple_repeat
X	2168467	2168556	Simple_repeat
X	2171389	2171519	Simple_repeat
X	2183307	2183559	Unknown:R400
X	2184539	2184692	Unknown:R110
X	2184626	2184794	Unknown:R371
X	2185870	2185892	Simple_repeat
X	2188311	2188388	Simple_repeat
X	2188883	2188929	Simple_repeat
X	2189389	2189482	Simple_repeat
X	2190246	2190317	Simple_repeat
X	2191444	2191478	Simple_repeat
X	2191774	2191881	Simple_repeat
X	2193551	2193573	Simple_repeat
X	2208797	2208845	Simple_repeat
X	2209791	2209840	Simple_repeat
X	2209965	2210018	Simple_repeat
X	2210026	2210048	Simple_repeat
X	2210067	2210132	Simple_repeat
X	2212593	2212622	Simple_repeat
X	2212856	2213023	Simple_repeat
X	2212866	2212951	Simple_repeat
X	2213403	2213500	Simple_repeat
X	2214042	2214071	Simple_repeat
X	2215240	2215321	Simple_repeat
X	2217165	2217413	Unknown:R400
X	2218256	2218444	Unknown:R302
X	2218436	2218738	Unknown:R393
X	2218745	2218849	Unknown:R257
X	2218890	2219008	Unknown:R216
X	2219009	2219058	Unknown:R403
X	2219094	2220241	Unknown:R2
X	2250548	2250649	Unknown:R97
X	2250595	2250680	Unknown:R97
X	2250644	2250737	Unknown:R97
X	2250684	2250772	Unknown:R97
X	2250779	2250841	Unknown:R97
X	2251035	2251135	Unknown:R398
X	2251085	2251311	Unknown:R180
X	2251290	2251850	Unknown:R180
X	2251761	2252245	Unknown:R431
X	2252015	2252272	Unknown:R431
XI	223	275	Simple_repeat
XI	984	1024	Simple_repeat
XI	1920	1942	Low_complexity
XI	3270	3292	Simple_repeat
XI	5235	5280	Simple_repeat
XI	7211	7293	Simple_repeat
XI	7511	7590	Simple_repeat
XI	8076	8144	Simple_repeat
XI	8775	8796	Simple_repeat
XI	8822	8925	Simple_repeat
XI	9069	9215	Simple_repeat
XI	9858	9898	Simple_repeat
XI	10176	10276	Simple_repeat
XI	10558	10737	Unknown:R107
XI	10707	10958	Unknown:R134
XI	10987	11046	Unknown:R373
XI	22212	22265	Simple_repeat
XI	22752	22809	Simple_repeat
XI	24297	24334	Simple_repeat
XI	24868	24925	Simple_repeat
XI	25585	25670	Simple_repeat
XI	26743	26806	Simple_repeat
XI	26908	26955	Simple_repeat
XI	28144	28217	Simple_repeat
XI	30911	30957	Simple_repeat
XI	37983	38292	Unknown:R30
XI	38280	38456	Unknown:R30
XI	38469	38595	Unknown:R371
XI	38497	38591	Unknown:R416
XI	38543	38619	Unknown:R110
XI	42693	42797	Simple_repeat
XI	44710	45094	Unknown:R267
XI	47808	47937	Unknown:R389
XI	56618	57002	Unknown:R267
XI	78677	78811	Unknown:R520
XI	79187	79314	Unknown:R464
XI	80357	80755	Unknown:R1
XI	81272	81539	Unknown:R199
XI	81409	81779	Unknown:R60
XI	81970	82369	Unknown:R1
XI	83412	83539	Unknown:R464
XI	83914	84048	Unknown:R520
XI	99742	99761	Simple_repeat
XI	102607	102626	Simple_repeat
XI	103121	103154	Simple_repeat
XI	103268	103317	Simple_repeat
XI	131054	131102	Simple_repeat
XI	143106	143207	Simple_repeat
XI	146862	146917	Unknown:R373
XI	148772	148895	Unknown:R157
XI	149693	149745	Unknown:R87
XI	166250	167353	Unknown:R14
XI	167071	168914	Unknown:R208
XI	167473	169879	Unknown:R12
XI	168506	171828	Unknown:R401
XI	171884	173958	Unknown:R152
XI	173213	174290	Unknown:R14
XI	176196	176240	Unknown:R17
XI	176238	176490	Unknown:R209
XI	176361	176699	Unknown:R221
XI	176779	176915	Unknown:R510
XI	181591	181986	Unknown:R280
XI	182001	183351	Unknown:R163
XI	183453	184370	Unknown:R256
XI	185780	185825	Unknown:R59
XI	200512	200757	Unknown:R21
XI	200761	204479	Unknown:R0
XI	201150	205958	Unknown:R68
XI	205962	206927	Unknown:R17
XI	206065	207100	Unknown:R378
XI	207038	207116	Unknown:R68
XI	215050	215331	Unknown:R134
XI	215287	215523	Unknown:R107
XI	232046	232224	Unknown:R82
XI	256103	256155	Simple_repeat
XI	261858	262599	Unknown:R30
XI	266026	266478	Unknown:R505
XI	266479	266547	Unknown:R517
XI	266823	268912	Unknown:R386
XI	270983	271024	Unknown:R2
XI	271035	273796	Unknown:R3
XI	273768	276645	Unknown:R57
XI	276479	277319	Unknown:R2
XI	279801	279903	Unknown:R51
XI	280158	280307	Unknown:R344
XI	280304	280446	Unknown:R167
XI	280488	281177	Unknown:R51
XI	281325	281705	Unknown:R60
XI	281575	281842	Unknown:R199
XI	283441	283463	Simple_repeat
XI	286838	287330	Unknown:R121
XI	293978	294430	Unknown:R505
XI	294431	294499	Unknown:R517
XI	294776	296863	Unknown:R386
XI	300635	301466	Unknown:R84
XI	302790	302936	Unknown:R188
XI	303387	303582	Unknown:R286
XI	303930	304654	Unknown:R96
XI	304905	304996	Unknown:R64
XI	306431	306703	Unknown:R34
XI	307429	312949	Unknown:R13
XI	312867	313225	Unknown:R13
XI	318020	318315	Unknown:R410
XI	323215	324119	Unknown:R237
XI	324029	324501	Unknown:R410
XI	326535	326567	Unknown:R16
XI	329725	329802	Simple_repeat
XI	333746	333815	Simple_repeat
XI	338275	338422	Unknown:R188
XI	338874	339053	Unknown:R286
XI	339603	340154	Unknown:R96
XI	342624	343242	Unknown:R61
XI	343740	343891	Unknown:R61
XI	358288	359015	Unknown:R96
XI	359361	359556	Unknown:R286
XI	360004	360104	Unknown:R188
XI	366048	368139	Unknown:R386
XI	368490	368676	Unknown:R505
XI	369619	369802	Unknown:R118
XI	369879	370493	Unknown:R104
XI	370789	371099	Unknown:R153
XI	371096	371307	Unknown:R326
XI	371896	372108	Unknown:R505
XI	381770	381907	Simple_repeat
XI	385722	385742	Simple_repeat
XI	389902	389978	Simple_repeat
XI	389909	390030	Simple_repeat
XI	413843	413876	Simple_repeat
XI	414413	414489	Unknown:R516
XI	415041	415078	Simple_repeat
XI	426738	426762	Simple_repeat
XI	435059	435080	Simple_repeat
XI	437551	437580	Simple_repeat
XI	441181	441301	Unknown:R505
XI	452129	452215	Unknown:R289
XI	455081	455327	Unknown:R281
XI	467859	467885	Simple_repeat
XI	473314	473655	Unknown:R74
XI	474504	474604	Simple_repeat
XI	474544	474696	Simple_repeat
XI	474659	474741	Simple_repeat
XI	484540	485228	Unknown:R51
XI	485274	485413	Unknown:R167
XI	485410	485559	Unknown:R344
XI	485849	485896	Unknown:R51
XI	496036	496089	Simple_repeat
XI	519562	519617	Simple_repeat
XI	539098	539191	Unknown:R109
XI	540406	540802	Unknown:R1
XI	543315	543415	Unknown:R370
XI	543346	543686	Unknown:R370
XI	543718	543770	Simple_repeat
XI	543830	543933	Unknown:R370
XI	544595	544989	Unknown:R1
XI	554652	554738	Unknown:R14
XI	554719	554809	Unknown:R152
XI	554812	555253	Unknown:R287
XI	555239	555429	Unknown:R62
XI	561590	562081	Unknown:R0
XI	569350	571881	Unknown:R334
XI	569609	573363	Unknown:R0
XI	573874	574069	Unknown:R63
XI	578808	578834	Simple_repeat
XI	584867	585040	Unknown:R247
XI	585042	585139	Unknown:R303
XI	585671	585991	Unknown:R356
XI	586462	586511	Unknown:R464
XI	591386	591706	Unknown:R356
XI	592073	592333	Unknown:R20
XI	592230	592333	Unknown:R334
XI	592899	592969	Unknown:R475
XI	593333	595621	Unknown:R169
XI	596436	596518	Unknown:R508
XI	596520	596573	Unknown:R492
XI	596603	596626	Simple_repeat
XI	596793	596966	Unknown:R247
XI	596968	597065	Unknown:R303
XI	597136	597180	Unknown:R142
XI	614770	615954	Unknown:R29
XI	615967	616045	Unknown:R246
XI	616049	616120	Unknown:R522
XI	616118	616394	Unknown:R468
XI	618923	619086	Unknown:R488
XI	619088	619648	Unknown:R476
XI	619649	619812	Unknown:R488
XI	619814	620374	Unknown:R476
XI	633353	633413	Simple_repeat
XI	634466	634514	Unknown:R92
XI	634535	634606	Unknown:R92
XI	642163	642439	Unknown:R468
XI	642425	642496	Unknown:R522
XI	642500	642589	Unknown:R246
XI	642590	644188	Unknown:R91
XI	644182	646504	Unknown:R78
XI	644596	646964	Unknown:R120
XI	646957	647338	Unknown:R288
XI	647321	647805	Unknown:R29
XI	649468	649572	Unknown:R142
XI	651352	651472	Simple_repeat
XI	659116	659157	Simple_repeat
XI	662741	662769	Simple_repeat
XI	671589	671625	Simple_repeat
XI	686237	686340	Unknown:R230
XI	686299	686348	Unknown:R98
XI	708027	708047	Low_complexity
XI	710757	710788	Simple_repeat
XI	770483	770565	Simple_repeat
XI	776934	777141	Unknown:R245
XI	777268	777329	Unknown:R290
XI	777544	777724	Unknown:R154
XI	788859	789012	Simple_repeat
XI	789149	789238	Simple_repeat
XI	789350	789457	Simple_repeat
XI	790036	790162	Simple_repeat
XI	790120	790296	Simple_repeat
XI	790199	790345	Simple_repeat
XI	790385	790508	Simple_repeat
XI	790474	790652	Simple_repeat
XI	795888	795952	Simple_repeat
XI	796009	796129	Simple_repeat
XI	798392	798488	Simple_repeat
XI	810625	810692	Simple_repeat
XI	845983	846080	Unknown:R42
XI	847308	847378	Simple_repeat
XI	858484	858551	Simple_repeat
XI	878603	878692	Unknown:R32
XI	879112	879197	Unknown:R32
XI	883977	884067	Unknown:R32
XI	917968	918040	Unknown:R220
XI	929411	929483	Unknown:R220
XI	946109	946140	Simple_repeat
XI	947016	947258	Unknown:R400
XI	967240	967379	Simple_repeat
XI	967937	968314	Unknown:R213
XI	1018438	1018494	Simple_repeat
XI	1025507	1025556	Unknown:R98
XI	1025634	1025777	Unknown:R390
XI	1025778	1025799	Simple_repeat
XI	1028145	1028249	Unknown:R230
XI	1028208	1028258	Unknown:R98
XI	1030771	1030821	Unknown:R98
XI	1030780	1030885	Unknown:R230
XI	1049235	1049283	Simple_repeat
XI	1060349	1060440	Simple_repeat
XI	1065030	1065098	Simple_repeat
XI	1079685	1079734	Simple_repeat
XI	1080503	1080580	Simple_repeat
XI	1086411	1086443	Simple_repeat
XI	1091649	1091724	Simple_repeat
XI	1125038	1125102	Simple_repeat
XI	1130133	1130305	Unknown:R13
XI	1130294	1130355	Unknown:R152
XI	1130352	1130426	Unknown:R5
XI	1130411	1130601	Unknown:R59
XI	1130478	1130724	Unknown:R136
XI	1130721	1130898	Unknown:R68
XI	1130893	1131022	Unknown:R209
XI	1131013	1131181	Unknown:R371
XI	1131182	1131414	Unknown:R392
XI	1131376	1131556	Unknown:R59
XI	1131557	1131892	Unknown:R15
XI	1131861	1132070	Unknown:R59
XI	1135742	1135796	Unknown:R0
XI	1135796	1136031	Unknown:R148
XI	1136032	1136479	Unknown:R0
XI	1136830	1137318	Unknown:R22
XI	1137359	1138571	Unknown:R22
XI	1138709	1139159	Unknown:R4
XI	1139419	1139545	Unknown:R287
XI	1139724	1140075	Unknown:R15
XI	1140076	1141027	Unknown:R135
XI	1141041	1141480	Unknown:R287
XI	1141481	1142952	Unknown:R15
XI	1142952	1144029	Unknown:R6
XI	1144035	1144754	Unknown:R378
XI	1144748	1144813	Unknown:R378
XI	1144814	1145393	Unknown:R192
XI	1145393	1145475	Unknown:R6
XI	1145451	1145524	Unknown:R350
XI	1148050	1148114	Unknown:R394
XI	1148903	1151319	Unknown:R5
XI	1151436	1151480	Unknown:R23
XI	1151453	1151889	Unknown:R23
XI	1151876	1152140	Unknown:R42
XI	1152145	1152362	Unknown:R23
XI	1152359	1152604	Unknown:R45
XI	1152586	1152732	Unknown:R45
XI	1152727	1153168	Unknown:R15
XI	1153168	1153455	Unknown:R15
XI	1153483	1153765	Unknown:R48
XI	1153766	1153898	Unknown:R239
XI	1153840	1153910	Unknown:R60
XI	1157932	1158119	Unknown:R49
XI	1157969	1158117	Unknown:R239
XI	1158119	1158634	Unknown:R48
XI	1158499	1159108	Unknown:R57
XI	1158791	1159686	Unknown:R57
XI	1159684	1160371	Unknown:R37
XI	1159943	1160446	Unknown:R172
XI	1160436	1160645	Unknown:R172
XI	1160643	1161134	Unknown:R57
XI	1161132	1161238	Unknown:R3
XI	1161236	1162584	Unknown:R3
XI	1162584	1163660	Unknown:R13
XI	1163674	1164109	Unknown:R242
XI	1164107	1164367	Unknown:R13
XI	1164368	1164762	Unknown:R101
XI	1164748	1164801	Unknown:R377
XI	1164803	1165900	Unknown:R14
XI	1165900	1166113	Unknown:R377
XI	1166111	1167386	Unknown:R13
XI	1167595	1167767	Unknown:R62
XI	1167834	1167927	Unknown:R113
XI	1168019	1168120	Unknown:R136
XI	1168120	1168163	Unknown:R136
XI	1168177	1168432	Unknown:R209
XI	1168432	1168587	Unknown:R221
XI	1169043	1169126	Unknown:R6
XI	1169114	1170033	Unknown:R8
XI	1170034	1170206	Unknown:R6
XI	1170207	1170906	Unknown:R37
XI	1170478	1170981	Unknown:R172
XI	1170971	1171247	Unknown:R172
XI	1171311	1171902	Unknown:R81
XI	1173643	1173668	Simple_repeat
XI	1178450	1178481	Simple_repeat
XI	1179424	1179965	Unknown:R37
XI	1179959	1180107	Unknown:R6
XI	1180632	1180766	Unknown:R59
XI	1180905	1181056	Unknown:R59
XI	1181112	1181228	Unknown:R59
XI	1181366	1184682	Unknown:R7
XI	1184681	1185197	Unknown:R5
XI	1185194	1188737	Unknown:R20
XI	1187284	1189375	Unknown:R89
XI	1189609	1189730	Unknown:R183
XI	1189728	1189764	Unknown:R59
XI	1189868	1189892	Simple_repeat
XI	1190101	1190137	Unknown:R84
XI	1190136	1190180	Unknown:R13
XI	1190181	1190411	Unknown:R48
XI	1190439	1190483	Unknown:R239
XI	1190632	1190702	Unknown:R60
XI	1193931	1193960	Simple_repeat
XI	1194124	1194237	Simple_repeat
XI	1194154	1194237	Simple_repeat
XI	1207968	1208094	Unknown:R454
XI	1208170	1208225	Unknown:R128
XI	1208224	1208324	Unknown:R343
XI	1208302	1208350	Unknown:R351
XI	1211105	1211176	Simple_repeat
XI	1215282	1215340	Unknown:R461
XI	1215584	1215635	Unknown:R145
XI	1225356	1225397	Simple_repeat
XI	1226244	1226291	Simple_repeat
XI	1230113	1230193	Simple_repeat
XI	1244314	1244530	Unknown:R382
XI	1244537	1244588	Unknown:R403
XI	1244596	1244715	Unknown:R216
XI	1244724	1244828	Unknown:R257
XI	1244835	1245135	Unknown:R393
XI	1245135	1245321	Unknown:R302
XI	1264484	1264530	Simple_repeat
XI	1264604	1264672	Simple_repeat
XI	1270542	1270703	Unknown:R46
XI	1271758	1271834	Unknown:R46
XI	1271784	1271925	Unknown:R244
XI	1271992	1272071	Unknown:R499
XI	1282498	1282664	Simple_repeat
XI	1291960	1292070	Simple_repeat
XI	1292946	1292986	Unknown:R194
XI	1295740	1295774	Simple_repeat
XI	1304740	1305054	Unknown:R92
XI	1305564	1305671	Unknown:R218
XI	1305982	1306075	Unknown:R352
XI	1306100	1306284	Unknown:R338
XI	1306591	1306716	Unknown:R258
XI	1307119	1307187	Unknown:R258
XI	1307411	1307457	Simple_repeat
XI	1307471	1307494	Low_complexity
XI	1318131	1318343	Unknown:R261
XI	1318390	1318706	Unknown:R6
XI	1318503	1319000	Unknown:R13
XI	1319319	1319475	Unknown:R13
XI	1319483	1319568	Unknown:R467
XI	1320584	1320759	Unknown:R111
XI	1321753	1322166	Unknown:R26
XI	1322987	1324764	Unknown:R6
XI	1323450	1326473	Unknown:R35
