#gene	chrom	chrom_start	chrom_stop	chrom_strand	targets	method
CC1G_02243	X	2023019	2025405	+1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_02244	X	2025800	2028115	-1	CC1G_02237,LACBIDRAFT_185962,LACBIDRAFT_393891	orthomcl
CC1G_02256	III	2939983	2940993	-1	CC1G_03385,CC1G_05554,CC1G_08495,CC1G_08612,CC1G_11666,CC1G_12717,LACBIDRAFT_229170,LACBIDRAFT_229647,LACBIDRAFT_238678,LACBIDRAFT_298675,LACBIDRAFT_298676,LACBIDRAFT_298683,LACBIDRAFT_298990,LACBIDRAFT_299974,LACBIDRAFT_306951,LACBIDRAFT_312475,LACBIDRAFT_316764	orthomcl
CC1G_02261	III	2951692	2953355	+1	CC1G_04770,CC1G_04779,CC1G_04811,CC1G_07844,CC1G_14740,CC1G_15784,LACBIDRAFT_294724,LACBIDRAFT_299247,LACBIDRAFT_310101,LACBIDRAFT_383839	orthomcl
CC1G_02319	III	3109872	3111200	+1	CC1G_02330,LACBIDRAFT_295972,LACBIDRAFT_334997	orthomcl
CC1G_02320	III	3111349	3112697	-1	CC1G_02335,CC1G_02349,CC1G_09020,LACBIDRAFT_328091,LACBIDRAFT_328123,LACBIDRAFT_328130,LACBIDRAFT_332464	orthomcl
CC1G_02328	III	3130250	3134451	-1	CC1G_04531,LACBIDRAFT_320441	orthomcl
CC1G_02330	III	3138849	3140174	-1	CC1G_02319,LACBIDRAFT_295972,LACBIDRAFT_334997	orthomcl
CC1G_02335	III	3153796	3155153	+1	CC1G_02320,CC1G_02349,CC1G_09020,LACBIDRAFT_328091,LACBIDRAFT_328123,LACBIDRAFT_328130,LACBIDRAFT_332464	orthomcl
CC1G_02341	III	3171021	3171647	-1	CC1G_04666,CC1G_04673,LACBIDRAFT_186670,LACBIDRAFT_190797,LACBIDRAFT_192054,LACBIDRAFT_298293,LACBIDRAFT_298306,LACBIDRAFT_327723	orthomcl
CC1G_02349	III	3189969	3191135	+1	CC1G_02320,CC1G_02335,CC1G_09020,LACBIDRAFT_328091,LACBIDRAFT_328123,LACBIDRAFT_328130,LACBIDRAFT_332464	orthomcl
CC1G_02356	III	3205459	3206276	+1	CC1G_00710,CC1G_00720,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_02367	III	3253511	3254290	+1	CC1G_02368,CC1G_02374,CC1G_14275,LACBIDRAFT_293223,LACBIDRAFT_295196,LACBIDRAFT_295202,LACBIDRAFT_307058,LACBIDRAFT_314092,LACBIDRAFT_314094,LACBIDRAFT_314096,LACBIDRAFT_314098	orthomcl
CC1G_02368	III	3255193	3256421	+1	CC1G_02367,CC1G_02374,CC1G_14275,LACBIDRAFT_293223,LACBIDRAFT_295196,LACBIDRAFT_295202,LACBIDRAFT_307058,LACBIDRAFT_314092,LACBIDRAFT_314094,LACBIDRAFT_314096,LACBIDRAFT_314098	orthomcl
CC1G_02374	III	3277666	3278888	-1	CC1G_02367,CC1G_02368,CC1G_14275,LACBIDRAFT_293223,LACBIDRAFT_295196,LACBIDRAFT_295202,LACBIDRAFT_307058,LACBIDRAFT_314092,LACBIDRAFT_314094,LACBIDRAFT_314096,LACBIDRAFT_314098	orthomcl
CC1G_02376	III	3283583	3288158	+1	CC1G_05886,CC1G_14903,LACBIDRAFT_332490	orthomcl
CC1G_02385	III	3309611	3312042	-1	CC1G_04642,CC1G_04658,CC1G_04670,CC1G_14115,CC1G_14116,CC1G_14118,LACBIDRAFT_331705	orthomcl
CC1G_02394	III	3333208	3336351	+1	CC1G_15062,LACBIDRAFT_303619,LACBIDRAFT_314754	orthomcl
CC1G_02395	III	3336763	3338686	-1	CC1G_00730,CC1G_08930,CC1G_12444,LACBIDRAFT_295378,LACBIDRAFT_301909,LACBIDRAFT_303653,LACBIDRAFT_305122,LACBIDRAFT_306832,LACBIDRAFT_306914,LACBIDRAFT_308323,LACBIDRAFT_310190,LACBIDRAFT_310579,LACBIDRAFT_310782,LACBIDRAFT_321019,LACBIDRAFT_321349,LACBIDRAFT_323928,LACBIDRAFT_324445,LACBIDRAFT_325383,LACBIDRAFT_326019,LACBIDRAFT_326574,LACBIDRAFT_326610,LACBIDRAFT_327559,LACBIDRAFT_327688,LACBIDRAFT_327689,LACBIDRAFT_327923,LACBIDRAFT_327924,LACBIDRAFT_327925,LACBIDRAFT_328467,LACBIDRAFT_329390,LACBIDRAFT_329483,LACBIDRAFT_329487,LACBIDRAFT_330000,LACBIDRAFT_330370,LACBIDRAFT_330663,LACBIDRAFT_331412,LACBIDRAFT_332217,LACBIDRAFT_334423,LACBIDRAFT_335114,LACBIDRAFT_335593,LACBIDRAFT_335703,LACBIDRAFT_335843,LACBIDRAFT_335864,LACBIDRAFT_335915	orthomcl
CC1G_02396	III	3339850	3341075	-1	CC1G_00748,CC1G_07474,CC1G_09258,CC1G_09278,CC1G_09279,CC1G_09280,CC1G_09286,CC1G_09290,LACBIDRAFT_304778,LACBIDRAFT_310405,LACBIDRAFT_312140,LACBIDRAFT_315257,LACBIDRAFT_315312,LACBIDRAFT_328161,LACBIDRAFT_332106	orthomcl
CC1G_02411	IX	724718	729075	+1	CC1G_01653,CC1G_02412,CC1G_02435,CC1G_09419,CC1G_13817,LACBIDRAFT_294471,LACBIDRAFT_295705,LACBIDRAFT_398227	orthomcl
CC1G_02412	IX	731245	735488	+1	CC1G_01653,CC1G_02411,CC1G_02435,CC1G_09419,CC1G_13817,LACBIDRAFT_294471,LACBIDRAFT_295705,LACBIDRAFT_398227	orthomcl
CC1G_02415	IX	746383	750055	-1	CC1G_00952,CC1G_02421,CC1G_08553,CC1G_10243,CC1G_13042,CC1G_15819,LACBIDRAFT_308241,LACBIDRAFT_320994,LACBIDRAFT_327949	orthomcl
CC1G_02416	IX	750587	754269	-1	CC1G_10124,CC1G_10141,CC1G_12790,LACBIDRAFT_303499,LACBIDRAFT_303658,LACBIDRAFT_304221,LACBIDRAFT_314947,LACBIDRAFT_318430,LACBIDRAFT_321587,LACBIDRAFT_323718,LACBIDRAFT_326627,LACBIDRAFT_327111,LACBIDRAFT_327893,LACBIDRAFT_327895,LACBIDRAFT_328405,LACBIDRAFT_329781,LACBIDRAFT_330394,LACBIDRAFT_330859,LACBIDRAFT_332798,LACBIDRAFT_333719,LACBIDRAFT_333723,LACBIDRAFT_334158,LACBIDRAFT_335857,LACBIDRAFT_336275	orthomcl
CC1G_02421	IX	761185	762133	-1	CC1G_00952,CC1G_02415,CC1G_08553,CC1G_10243,CC1G_13042,CC1G_15819,LACBIDRAFT_308241,LACBIDRAFT_320994,LACBIDRAFT_327949	orthomcl
CC1G_02422	IX	762571	763725	-1	CC1G_00953,LACBIDRAFT_326832,LACBIDRAFT_326833,LACBIDRAFT_327404	orthomcl
CC1G_02432	IX	790387	792847	-1	CC1G_02506,CC1G_02507,CC1G_02508,CC1G_02512,CC1G_02881,CC1G_03562,CC1G_04866,CC1G_06073,CC1G_06100,CC1G_06133,CC1G_06138,CC1G_06140,CC1G_09431,CC1G_10384,CC1G_10385,CC1G_10386,CC1G_10392,CC1G_10408,CC1G_10409,CC1G_10699,CC1G_12161,CC1G_12502,CC1G_12513,CC1G_12514,CC1G_14014,LACBIDRAFT_236602	orthomcl
CC1G_02435	IX	801608	805833	+1	CC1G_01653,CC1G_02411,CC1G_02412,CC1G_09419,CC1G_13817,LACBIDRAFT_294471,LACBIDRAFT_295705,LACBIDRAFT_398227	orthomcl
CC1G_02448	IX	839801	840194	-1	CC1G_02534,CC1G_03937,CC1G_03939,LACBIDRAFT_321492	orthomcl
CC1G_02449	IX	841010	842997	+1	CC1G_02533,CC1G_03946,LACBIDRAFT_399743,LACBIDRAFT_399744,LACBIDRAFT_399745,LACBIDRAFT_399747,LACBIDRAFT_399751	orthomcl
CC1G_02458	IX	863296	864556	-1	CC1G_00606,CC1G_02079,CC1G_06054,CC1G_10416,CC1G_10788,LACBIDRAFT_307933,LACBIDRAFT_315807,LACBIDRAFT_331871	orthomcl
CC1G_02461	IX	870499	874028	-1	CC1G_01661,CC1G_02124,CC1G_02125,CC1G_03584,CC1G_10682,CC1G_10683,CC1G_10697,LACBIDRAFT_293204,LACBIDRAFT_296819,LACBIDRAFT_296820,LACBIDRAFT_314014,LACBIDRAFT_318273,LACBIDRAFT_318311,LACBIDRAFT_318794,LACBIDRAFT_322054,LACBIDRAFT_325851,LACBIDRAFT_326040,LACBIDRAFT_326147,LACBIDRAFT_330765	orthomcl
CC1G_02470	IX	903047	905158	+1	CC1G_03520,CC1G_03521,CC1G_07641,LACBIDRAFT_297765	orthomcl
CC1G_02479	IX	919869	922649	+1	CC1G_10625,LACBIDRAFT_310048,LACBIDRAFT_311231,LACBIDRAFT_314472,LACBIDRAFT_329210	orthomcl
CC1G_02494	IX	961040	962830	+1	CC1G_08145,CC1G_08149,LACBIDRAFT_292698,LACBIDRAFT_292701,LACBIDRAFT_311284,LACBIDRAFT_311285,LACBIDRAFT_323284,LACBIDRAFT_323288	orthomcl
CC1G_02506	IX	995344	997219	+1	CC1G_02432,CC1G_02507,CC1G_02508,CC1G_02512,CC1G_02881,CC1G_03562,CC1G_04866,CC1G_06073,CC1G_06100,CC1G_06133,CC1G_06138,CC1G_06140,CC1G_09431,CC1G_10384,CC1G_10385,CC1G_10386,CC1G_10392,CC1G_10408,CC1G_10409,CC1G_10699,CC1G_12161,CC1G_12502,CC1G_12513,CC1G_12514,CC1G_14014,LACBIDRAFT_236602	orthomcl
CC1G_02507	IX	997713	999752	+1	CC1G_02432,CC1G_02506,CC1G_02508,CC1G_02512,CC1G_02881,CC1G_03562,CC1G_04866,CC1G_06073,CC1G_06100,CC1G_06133,CC1G_06138,CC1G_06140,CC1G_09431,CC1G_10384,CC1G_10385,CC1G_10386,CC1G_10392,CC1G_10408,CC1G_10409,CC1G_10699,CC1G_12161,CC1G_12502,CC1G_12513,CC1G_12514,CC1G_14014,LACBIDRAFT_236602	orthomcl
CC1G_02508	IX	1000309	1002466	+1	CC1G_02432,CC1G_02506,CC1G_02507,CC1G_02512,CC1G_02881,CC1G_03562,CC1G_04866,CC1G_06073,CC1G_06100,CC1G_06133,CC1G_06138,CC1G_06140,CC1G_09431,CC1G_10384,CC1G_10385,CC1G_10386,CC1G_10392,CC1G_10408,CC1G_10409,CC1G_10699,CC1G_12161,CC1G_12502,CC1G_12513,CC1G_12514,CC1G_14014,LACBIDRAFT_236602	orthomcl
CC1G_02511	IX	1006609	1011354	+1	CC1G_03025,LACBIDRAFT_188284,LACBIDRAFT_250508,LACBIDRAFT_255458	orthomcl
CC1G_02512	IX	1011766	1014081	-1	CC1G_02432,CC1G_02506,CC1G_02507,CC1G_02508,CC1G_02881,CC1G_03562,CC1G_04866,CC1G_06073,CC1G_06100,CC1G_06133,CC1G_06138,CC1G_06140,CC1G_09431,CC1G_10384,CC1G_10385,CC1G_10386,CC1G_10392,CC1G_10408,CC1G_10409,CC1G_10699,CC1G_12161,CC1G_12502,CC1G_12513,CC1G_12514,CC1G_14014,LACBIDRAFT_236602	orthomcl
CC1G_02529	IX	1063380	1063654	+1	CC1G_00657,CC1G_10953,CC1G_11146,LACBIDRAFT_298625,LACBIDRAFT_299682,LACBIDRAFT_303072,LACBIDRAFT_308609,LACBIDRAFT_312106,LACBIDRAFT_312184,LACBIDRAFT_329705,LACBIDRAFT_329869,LACBIDRAFT_329879,LACBIDRAFT_332923	orthomcl
CC1G_02533	IX	1073067	1075333	-1	CC1G_02449,CC1G_03946,LACBIDRAFT_399743,LACBIDRAFT_399744,LACBIDRAFT_399745,LACBIDRAFT_399747,LACBIDRAFT_399751	orthomcl
CC1G_02534	IX	1075947	1076309	+1	CC1G_02448,CC1G_03937,CC1G_03939,LACBIDRAFT_321492	orthomcl
CC1G_02563	IV	100740	102582	-1	CC1G_02211,LACBIDRAFT_310203	orthomcl
CC1G_02585	IV	157003	157940	+1	CC1G_02586,CC1G_07327,CC1G_07328,CC1G_07329,CC1G_07931,CC1G_07932,CC1G_11004,CC1G_11005,CC1G_12998,CC1G_14730,CC1G_15454,LACBIDRAFT_302044,LACBIDRAFT_314530,LACBIDRAFT_335043	orthomcl
CC1G_02586	IV	159553	161316	+1	CC1G_02585,CC1G_07327,CC1G_07328,CC1G_07329,CC1G_07931,CC1G_07932,CC1G_11004,CC1G_11005,CC1G_12998,CC1G_14730,CC1G_15454,LACBIDRAFT_302044,LACBIDRAFT_314530,LACBIDRAFT_335043	orthomcl
CC1G_02587	IV	161980	162367	+1	CC1G_02588,LACBIDRAFT_309736	orthomcl
CC1G_02588	IV	163174	163563	+1	CC1G_02587,LACBIDRAFT_309736	orthomcl
CC1G_02608	IV	209983	212826	-1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_02609	IV	214524	216563	-1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_02612	IV	222477	225350	+1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_02621	IV	249975	252768	+1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_02626	IV	264613	266454	+1	CC1G_02627,CC1G_04778,LACBIDRAFT_301947,LACBIDRAFT_301988,LACBIDRAFT_302020,LACBIDRAFT_302023,LACBIDRAFT_302599,LACBIDRAFT_302620,LACBIDRAFT_304790,LACBIDRAFT_307014,LACBIDRAFT_309726,LACBIDRAFT_317966,LACBIDRAFT_321373,LACBIDRAFT_321380,LACBIDRAFT_321444,LACBIDRAFT_323170,LACBIDRAFT_329425,LACBIDRAFT_329437,LACBIDRAFT_333161	orthomcl
CC1G_02627	IV	268412	270247	+1	CC1G_02626,CC1G_04778,LACBIDRAFT_301947,LACBIDRAFT_301988,LACBIDRAFT_302020,LACBIDRAFT_302023,LACBIDRAFT_302599,LACBIDRAFT_302620,LACBIDRAFT_304790,LACBIDRAFT_307014,LACBIDRAFT_309726,LACBIDRAFT_317966,LACBIDRAFT_321373,LACBIDRAFT_321380,LACBIDRAFT_321444,LACBIDRAFT_323170,LACBIDRAFT_329425,LACBIDRAFT_329437,LACBIDRAFT_333161	orthomcl
CC1G_02635	IV	288171	289053	-1	CC1G_02636,LACBIDRAFT_329003,LACBIDRAFT_329005	orthomcl
CC1G_02636	IV	289948	291039	+1	CC1G_02635,LACBIDRAFT_329003,LACBIDRAFT_329005	orthomcl
CC1G_02642	IV	303164	304096	-1	CC1G_05219,CC1G_07582,LACBIDRAFT_327007	orthomcl
CC1G_02654	IV	329918	334305	-1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_02658	IV	339831	341092	+1	CC1G_02140,CC1G_02141,CC1G_02147,LACBIDRAFT_293681,LACBIDRAFT_317905	orthomcl
CC1G_02696	IV	429991	431680	+1	CC1G_10677,LACBIDRAFT_307642	orthomcl
CC1G_02709	IV	464986	473442	+1	CC1G_02725,LACBIDRAFT_293665,LACBIDRAFT_317830	orthomcl
CC1G_02725	IV	521534	529955	-1	CC1G_02709,LACBIDRAFT_293665,LACBIDRAFT_317830	orthomcl
CC1G_02748	I	111850	112952	-1	CC1G_02749,CC1G_02751,CC1G_12281,LACBIDRAFT_315611	orthomcl
CC1G_02749	I	113644	115251	-1	CC1G_02748,CC1G_02751,CC1G_12281,LACBIDRAFT_315611	orthomcl
CC1G_02751	I	117868	118844	-1	CC1G_02748,CC1G_02749,CC1G_12281,LACBIDRAFT_315611	orthomcl
CC1G_02769	I	165451	170819	-1	CC1G_03480,CC1G_03487,CC1G_06116,CC1G_08715,CC1G_09553,CC1G_11047,CC1G_15128,CC1G_15129,LACBIDRAFT_335741	orthomcl
CC1G_02772	I	175889	179476	-1	CC1G_02071,CC1G_04139,CC1G_07038,CC1G_07253,CC1G_09452,CC1G_10130,CC1G_10226,CC1G_10453,CC1G_10665,CC1G_11681,CC1G_12002,CC1G_12551,CC1G_12722,CC1G_12856,CC1G_12943,CC1G_13091,CC1G_13152,CC1G_13316,CC1G_13828,CC1G_14023,CC1G_14493,CC1G_14780,CC1G_15116,CC1G_15421,CC1G_15478,CC1G_15488,CC1G_15494,CC1G_15521,CC1G_15566,CC1G_15567,CC1G_15640,CC1G_15677,CC1G_15765,LACBIDRAFT_298015	orthomcl
CC1G_02773	I	179678	181991	+1	CC1G_04138,CC1G_07037,CC1G_07254,CC1G_09453,CC1G_09747,CC1G_10128,CC1G_10129,CC1G_10218,CC1G_10227,CC1G_10664,CC1G_10773,CC1G_11680,CC1G_12001,CC1G_12552,CC1G_12562,CC1G_12616,CC1G_12707,CC1G_12891,CC1G_12942,CC1G_12950,CC1G_13090,CC1G_13110,CC1G_13146,CC1G_13284,CC1G_13317,LACBIDRAFT_298016,LACBIDRAFT_316530,LACBIDRAFT_316713,LACBIDRAFT_331947,LACBIDRAFT_333847	orthomcl
CC1G_02795	I	239935	241088	-1	CC1G_02800,CC1G_13562,LACBIDRAFT_295557,LACBIDRAFT_325755,LACBIDRAFT_327553,LACBIDRAFT_333083	orthomcl
CC1G_02800	I	253880	255010	+1	CC1G_02795,CC1G_13562,LACBIDRAFT_295557,LACBIDRAFT_325755,LACBIDRAFT_327553,LACBIDRAFT_333083	orthomcl
CC1G_02804	I	263730	268061	-1	CC1G_02818,CC1G_02888,CC1G_03358,CC1G_03366,CC1G_03378,CC1G_03379,CC1G_04001,CC1G_04004,CC1G_04009,CC1G_04027,CC1G_04028,CC1G_04029,CC1G_04043,CC1G_06127,CC1G_07520,CC1G_08028,CC1G_09008,CC1G_09507,CC1G_09563,CC1G_09863,CC1G_13362,CC1G_13570,CC1G_14549,CC1G_14944,CC1G_14954,LACBIDRAFT_252398,LACBIDRAFT_303806,LACBIDRAFT_312761,LACBIDRAFT_318375,LACBIDRAFT_318922,LACBIDRAFT_319008,LACBIDRAFT_329042,LACBIDRAFT_387578,LACBIDRAFT_391078	orthomcl
CC1G_02806	I	271967	273731	+1	CC1G_09484,LACBIDRAFT_320976	orthomcl
CC1G_02818	I	304283	308871	-1	CC1G_02804,CC1G_02888,CC1G_03358,CC1G_03366,CC1G_03378,CC1G_03379,CC1G_04001,CC1G_04004,CC1G_04009,CC1G_04027,CC1G_04028,CC1G_04029,CC1G_04043,CC1G_06127,CC1G_07520,CC1G_08028,CC1G_09008,CC1G_09507,CC1G_09563,CC1G_09863,CC1G_13362,CC1G_13570,CC1G_14549,CC1G_14944,CC1G_14954,LACBIDRAFT_252398,LACBIDRAFT_303806,LACBIDRAFT_312761,LACBIDRAFT_318375,LACBIDRAFT_318922,LACBIDRAFT_319008,LACBIDRAFT_329042,LACBIDRAFT_387578,LACBIDRAFT_391078	orthomcl
CC1G_02842	I	359709	360503	+1	CC1G_05417,CC1G_07900,CC1G_07902,CC1G_07903,CC1G_07927,CC1G_07928,LACBIDRAFT_238438,LACBIDRAFT_295178	orthomcl
CC1G_02857	I	402744	403456	+1	CC1G_01648,CC1G_05246,CC1G_08598,CC1G_09078,CC1G_10603,LACBIDRAFT_248441	orthomcl
